HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1122699,1,67,6.0,3,-121.70340780178759,39.06521618269705
1122699,1,67,5.0,8,-121.64383565520619,39.13251216025758
1122699,1,67,5.0,9,-121.7032182720313,39.065344259455685
1122699,1,67,5.0,11,-121.62862433574196,39.14445604797088
1122699,1,67,5.0,16,-121.70358369169408,39.06538467152322
1126000,1,34,6.0,3,-121.7100080104782,38.56135992305342
1126000,1,34,5.0,10,-121.74508361546191,38.546899951432046
1126000,1,34,5.0,12,-121.70978653525891,38.561428055399844
1126000,2,33,6.0,3,-121.7100846726841,38.561325629633835
1126000,2,33,5.0,10,-121.7449246489932,38.54644125480423
1126000,2,33,5.0,12,-121.70992153465133,38.56123708418798
1126000,3,2,6.0,3,-121.71018898158972,38.561378160840114
1126000,3,2,5.0,10,-121.74532440119712,38.54689105508454
1126000,3,2,5.0,12,-121.71004866865336,38.56106110334657
1142474,1,52,6.0,3,-121.2614830958478,38.82458172816745
1142474,1,52,5.0,6,-121.33148183728638,38.70422350852589
1142474,1,52,5.0,17,-121.28105111315415,38.792056300914886
1142474,1,52,5.0,17,-121.26183164815123,38.824846646753294
1142474,2,13,6.0,3,-121.26155769308878,38.82459774878021
1142842,1,50,6.0,3,-121.71520802050028,38.56259583335547
1142842,1,50,5.0,7,-121.72618677279726,38.561042475658105
1142842,1,50,5.0,15,-121.75836083913413,38.562390112368135
1142842,1,50,5.0,17,-121.73263415919382,38.56157047313864
1142842,1,50,5.0,17,-121.7154438225758,38.56277260611987
1142842,2,51,6.0,3,-121.71517573523955,38.56280333721018
1142842,2,51,2.0,8,-121.75519949134954,38.53998207971331
1142842,2,51,2.0,18,-121.71539370490622,38.562806643128134
1142842,3,25,6.0,3,-121.71547351547457,38.5627423501729
1142842,3,25,5.0,8,-121.93220930559193,38.26897066495211
1142842,3,25,5.0,17,-121.71538352325533,38.56271638983001
1143025,1,51,6.0,3,-121.57500251135887,39.15994674025021
1143025,1,51,5.0,8,-121.59774727528512,39.14444598407359
1143025,1,51,5.0,17,-121.57511926672295,39.15997145270101
1143025,1,51,5.0,18,-121.5893139516933,39.15340953168787
1143025,1,51,5.0,18,-121.6324494508525,39.132466088015335
1143025,1,51,5.0,19,-121.57537412942797,39.160042616742935
1143025,2,55,6.0,3,-121.57507826671034,39.15990379465656
1143025,2,55,5.0,8,-121.61436263661757,39.134017662095616
1143025,2,55,5.0,9,-121.58880197220367,39.1386533659191
1143025,2,55,5.0,9,-121.59789642362563,39.14443786008184
1143025,2,55,5.0,12,-121.57502431379062,39.16026571229057
1143025,2,55,5.0,13,-121.59770530174835,39.14417928368372
1143025,2,55,5.0,17,-121.57519071685276,39.16030118161078
1143025,2,55,5.0,18,-121.58938585737884,39.15353365071188
1143025,2,55,5.0,18,-121.632531154703,39.13254093730373
1143025,2,55,5.0,19,-121.57521316045421,39.16020454067382
1144704,1,54,6.0,3,-120.70326567380172,38.69691460267976
1144704,1,54,5.0,6,-120.82786350642327,38.72107310753943
1144704,1,54,5.0,18,-120.7031586632641,38.69714920136425
1144704,2,54,6.0,3,-120.70341671849866,38.69719228460359
1144704,2,54,5.0,5,-121.4246217612344,38.55652827175792
1144704,2,54,5.0,17,-121.42616343431158,38.55421229566343
1144704,2,54,5.0,19,-121.43279977105634,38.607346406534255
1147084,1,56,6.0,3,-121.76986818083373,38.5585319793008
1147084,1,56,5.0,8,-121.7320520893636,38.538439330668446
1147084,1,56,5.0,11,-121.74554962660655,38.5483055998763
1147084,1,56,5.0,13,-121.76977869839605,38.55809405888123
1147084,1,56,5.0,13,-121.73176856910061,38.538532435318515
1147084,1,56,5.0,15,-121.73359551857921,38.548955620701506
1147084,1,56,5.0,17,-121.76991983158109,38.55810605133196
1147084,2,45,6.0,3,-121.77016681024656,38.55813195643413
1147084,2,45,2.0,12,-121.74189877321429,38.54420478174799
1147084,2,45,2.0,13,-121.7549619127944,38.54025990429909
1147084,2,45,2.0,18,-121.76993451897518,38.558367736667996
1147084,3,26,6.0,3,-121.77025735764137,38.55827469377306
1147084,4,16,6.0,3,-121.76992554270042,38.55831331867419
1147084,4,16,5.0,10,-121.75489656704863,38.562669452654305
1147084,4,16,5.0,15,-121.77012896381838,38.558127560797864
1147084,4,16,5.0,15,-121.75019023061557,38.55830547035323
1147084,4,16,5.0,17,-121.77005794485432,38.558343056879316
1147084,4,16,5.0,19,-121.75478220142888,38.56261588436437
1147084,4,16,5.0,21,-121.770029411636,38.558116295146355
1149392,1,43,6.0,3,-121.08364764298918,38.68112721545818
1149392,1,43,5.0,6,-121.06788514870027,38.65008941437543
1149392,1,43,5.0,7,-121.06023429684019,38.62275754584582
1149392,1,43,5.0,12,-121.08395633510153,38.681339657603466
1149392,1,43,5.0,12,-121.42412332272556,38.561320364311214
1149392,1,43,5.0,16,-121.06204585277935,38.65048059388673
1149392,1,43,5.0,17,-121.08368698841035,38.681265483930815
1149392,2,45,6.0,3,-121.08351145777361,38.681285401419856
1149392,2,45,5.0,7,-121.06812717410395,38.65043092230788
1149392,2,45,5.0,7,-121.06026654790509,38.62259775100563
1149392,2,45,5.0,17,-121.08649656283039,38.710981616138625
1149392,2,45,5.0,17,-121.08364463173287,38.68127225195986
1149392,3,11,6.0,3,-121.08357180978967,38.680922049609045
1149392,3,11,5.0,12,-121.4242981954552,38.561434222967314
1149392,3,11,5.0,16,-121.06214961324496,38.650432738767414
1149392,3,11,5.0,17,-121.08351713881112,38.681059030413024
1149392,4,9,6.0,3,-121.08393428785014,38.68095549613571
1149392,4,9,5.0,12,-121.42435674876339,38.56164154781669
1149392,4,9,5.0,16,-121.06229492711047,38.65016767619991
1149392,4,9,5.0,17,-121.08388941753029,38.68121819340066
1167952,1,54,6.0,3,-120.94816509490212,38.91434029901461
1167952,1,54,5.0,8,-121.08051118972332,38.904176057172066
1167952,1,54,5.0,17,-120.94799164801478,38.91442038658287
1167952,2,59,6.0,3,-120.94835437510083,38.9146590116297
1167952,2,59,5.0,7,-121.08063993257392,38.904214986567226
1167952,2,59,5.0,10,-121.07388685379944,38.904423301763266
1167952,2,59,5.0,11,-121.08087409761924,38.90416754718309
1167952,2,59,5.0,12,-121.07825421466245,38.89616902973823
1167952,2,59,5.0,13,-121.08047294236916,38.90419419364106
1167952,2,59,5.0,14,-121.15237496371427,38.763997655214666
1167952,2,59,5.0,16,-121.08072323824435,38.904023178598514
1167952,2,59,5.0,18,-121.25888264729154,38.7732953927702
1167952,2,59,5.0,21,-120.9481430312396,38.914404860602076
1169789,1,57,6.0,3,-121.38409770942916,39.22685862327568
1169789,1,57,5.0,11,-121.6203958709911,39.15110702741833
1169789,1,57,5.0,11,-121.62115975022746,39.149496174702335
1169789,1,57,5.0,12,-121.61403515644471,39.1339357637576
1169789,1,57,5.0,12,-121.64523136218638,39.13973287583441
1169789,1,57,5.0,12,-121.64261210769699,39.147447549741884
1169789,1,57,5.0,13,-121.62001342422992,39.15102750056014
1169789,1,57,5.0,13,-121.61363859646342,39.1339036718081
1169789,1,57,5.0,14,-121.38418445903027,39.22678027992657
1169789,1,57,5.0,19,-121.36834047860114,39.230351857241835
1169789,1,57,5.0,21,-121.38453343537124,39.22685587246562
1169789,2,60,6.0,3,-121.38451182460022,39.22675628669481
1169789,2,60,5.0,7,-121.5941641140475,39.13862362702123
1169789,2,60,5.0,7,-121.61414054607306,39.13320414575511
1169789,2,60,5.0,15,-121.38421833786177,39.226995758226366
1169789,2,60,5.0,19,-121.36858775553378,39.23066655823331
1169789,2,60,5.0,19,-121.38431212559321,39.22704175747006
1191163,1,30,6.0,3,-120.97375922945588,38.66946116533804
1191163,1,30,5.0,12,-121.12341014536165,38.65451136465021
1191163,1,30,5.0,16,-120.97354990105922,38.66951599261773
1191163,1,30,5.0,17,-120.73253703588425,38.66888492381296
1191163,1,30,5.0,17,-120.79968150259326,38.72977410255334
1191163,1,30,5.0,20,-120.97366777742506,38.66979049581229
1191163,2,36,6.0,3,-120.97353389946618,38.66971385354555
1191163,2,36,5.0,13,-121.12817070779998,38.65584232549645
1191163,2,36,5.0,14,-120.97349150680456,38.66958148526946
1191163,2,36,5.0,17,-120.73285108651415,38.66870661771827
1191163,2,36,5.0,17,-120.79937092032954,38.72948857827203
1191163,2,36,5.0,20,-120.9735256976737,38.66995053851426
1191163,3,1,6.0,3,-120.97386462940723,38.66951600341312
1191163,3,1,5.0,13,-121.12823288251853,38.65598006614384
1191163,3,1,5.0,14,-120.97364753369179,38.66960993183749
1191163,3,1,5.0,17,-120.73261013361957,38.668903331426876
1191163,3,1,5.0,17,-120.799538023239,38.72940157387693
1191163,3,1,5.0,20,-120.97341543294723,38.66978236329786
1287630,1,56,6.0,3,-121.44077045199327,38.572460973262956
1287630,1,56,5.0,7,-121.50252817818189,38.57550416220877
1287630,1,56,5.0,7,-121.44115490532504,38.57236623344528
1287630,1,56,5.0,15,-121.50295914003377,38.575458140895925
1287630,1,56,5.0,15,-121.42717051442233,38.59817123219702
1287630,1,56,5.0,18,-121.44074266626815,38.572078371403244
1287630,2,92,6.0,3,-121.44091052705853,38.572044589366605
1287630,3,27,6.0,3,-121.44108183753194,38.572064295189534
1287630,3,27,5.0,7,-121.50289166316692,38.57559444135543
1287630,3,27,5.0,15,-121.42718916567006,38.59859198852806
1287630,3,27,5.0,18,-121.44105705816703,38.57234209452336
1332940,1,63,6.0,3,-121.78157374617365,38.55244869705058
1332940,1,63,3.0,7,-121.7651630709067,38.56263118364093
1332940,1,63,3.0,8,-121.78167145655615,38.55274773713814
1332940,1,63,5.0,11,-121.6955120523573,38.54987279835388
1332940,1,63,5.0,11,-121.69653257619967,38.55113228827154
1332940,1,63,5.0,12,-121.78142685177073,38.55267120494443
1332940,1,63,5.0,15,-121.12690824606511,38.66303385306742
1332940,1,63,5.0,17,-121.55436302309099,38.59065197204585
1332940,1,63,5.0,18,-121.7813885459257,38.55266849382011
1332940,2,23,6.0,3,-121.78163492223442,38.552755658705074
1332940,2,23,5.0,15,-121.12663394860023,38.662769121365095
1332940,2,23,5.0,17,-121.55455320635271,38.59060385193729
1332940,2,23,5.0,18,-121.78132501792179,38.552366960756736
1345121,1,45,6.0,3,-121.51169188637591,38.670194046273444
1345121,1,45,5.0,8,-121.4919535830332,38.58190482517607
1345121,1,45,5.0,17,-121.51166343861559,38.67033185852802
1345121,2,41,6.0,3,-121.51142105770269,38.67054173850324
1345121,2,41,5.0,7,-121.53358989704239,38.63700507513153
1345121,2,41,5.0,8,-121.38280139893297,38.63967692317167
1345121,2,41,5.0,17,-121.51145575422079,38.67057455011982
1345121,3,11,6.0,3,-121.51137735305956,38.67015381298043
1345121,3,11,5.0,7,-121.53358386433402,38.636800177599845
1345121,3,11,5.0,14,-121.51153985074593,38.670304459486964
1345121,4,7,6.0,3,-121.5116939061341,38.670603771585654
1345121,4,7,5.0,7,-121.53334583472035,38.6370940348916
1345121,4,7,5.0,14,-121.51160446620808,38.670252533819365
1350835,1,67,6.0,3,-122.42976884270209,37.71112493115139
1350835,1,67,5.0,12,-122.43605672374456,37.713989751738914
1350835,1,67,5.0,12,-122.48343840722407,37.76912491281675
1350835,1,67,5.0,18,-121.73864401034562,38.54463228763285
1350835,1,67,5.0,19,-121.7837605072171,38.55274201468195
1350835,2,68,6.0,3,-122.42997546109792,37.711459443123644
1350835,2,68,5.0,12,-122.43615971472073,37.71365488516016
1350835,2,68,5.0,12,-122.48311185243877,37.7693246034039
1350835,2,68,5.0,18,-121.7386579978784,38.544872784912144
1350835,2,68,5.0,19,-121.78364106735424,38.5524323773207
1350835,3,33,6.0,3,-122.4301113500371,37.71142185952995
1350835,3,33,5.0,12,-122.43639583308878,37.713849910712945
1350835,3,33,5.0,12,-122.48332106712033,37.76934882522444
1350835,3,33,5.0,18,-121.73853738288226,38.544778874188964
1350835,3,33,5.0,19,-121.78394898771204,38.55270004198646
1373349,1,46,6.0,3,-121.32548977683143,38.76688994364011
1373349,1,46,5.0,16,-121.26505819103446,38.77515165919126
1373349,1,46,5.0,20,-121.3257248821202,38.76670226683242
1373349,2,53,6.0,3,-121.32554227033735,38.76689550219446
1373349,2,53,5.0,6,-121.56494009894779,38.58587953648034
1373349,2,53,5.0,11,-121.32569291395674,38.766791434719
1373349,2,53,5.0,16,-121.26506897472795,38.77523151447063
1373349,2,53,5.0,20,-121.32579742627914,38.76689600110888
1373349,3,22,6.0,3,-121.32567618428253,38.766904221082584
1373349,3,22,5.0,10,-121.2694293632261,38.774050734435036
1373349,3,22,5.0,19,-121.3257419956918,38.76699969072452
1373349,3,22,5.0,22,-121.25630612190685,38.75691475520313
1373349,3,22,5.0,24,-121.3258224366487,38.76668418226834
1373349,4,75,6.0,3,-121.32583259083833,38.76703143050967
1374310,1,54,6.0,3,-121.07873581315518,38.65380826677151
1374310,1,54,5.0,7,-121.4968406862247,38.579036307322255
1374310,1,54,5.0,18,-121.07845745573589,38.654185708762434
1374310,1,54,5.0,18,-121.06951065575389,38.65490987370305
1374310,1,54,5.0,19,-121.07876182772696,38.6537416485684
1374310,2,53,6.0,3,-121.07835113833902,38.653838777255224
1374310,2,53,5.0,8,-121.28843082445549,37.9701479224978
1374310,2,53,5.0,15,-121.0787804026097,38.654013250208415
1374310,2,53,4.0,16,-121.0784424728521,38.65395352553237
1375075,1,41,6.0,3,-121.33526614832421,38.78800419491119
1375075,1,41,3.0,8,-121.33662294548516,38.78721821276191
1375075,1,41,3.0,8,-121.33539429406322,38.7880160728433
