HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1037295,1,61,6.000,3,-121.434,38.621
1037295,1,61,3.000,13,-121.428,38.619
1037295,2,67,6.000,3,-121.425,38.624
1037295,2,67,3.000,13,-121.436,38.619
1037295,2,67,5.000,15,-121.237,38.777
1037295,2,67,5.000,21,-121.433,38.621
1062827,1,81,6.000,3,-121.285,38.869
1062827,1,81,5.000,13,-121.280,38.869
1062827,2,85,6.000,3,-121.280,38.877
1119055,1,64,6.000,3,-121.642,39.117
1119055,1,64,5.000,9,-121.630,39.132
1119055,1,64,5.000,12,-121.648,39.125
1119055,1,64,5.000,15,-121.676,39.155
1119055,1,64,5.000,16,-121.663,39.120
1119055,2,63,6.000,3,-121.676,39.127
1119055,2,63,5.000,12,-121.638,39.125
1119202,1,43,6.000,3,-121.333,38.754
1119202,2,55,6.000,3,-121.333,38.755
1119202,2,55,5.000,7,-121.312,38.793
1119202,2,55,5.000,18,-121.313,38.754
1119202,3,11,6.000,3,-121.325,38.759
1119202,4,10,6.000,3,-121.322,38.756
1119202,5,4,6.000,3,-121.311,38.757
1121575,1,66,6.000,3,-121.280,38.692
1121575,2,64,6.000,3,-121.278,38.693
1121577,1,72,6.000,3,-121.660,39.151
1121577,2,70,6.000,3,-121.643,39.182
1125147,1,69,6.000,3,-121.776,38.661
1125147,2,72,6.000,3,-121.770,38.663
1128357,1,49,6.000,3,-121.295,38.730
1128357,1,49,5.000,7,-121.418,38.397
1128357,1,49,5.000,18,-121.281,38.737
1128357,2,53,6.000,3,-121.298,38.733
1128357,2,53,5.000,7,-121.122,38.825
1128357,2,53,5.000,17,-121.301,38.728
1128357,3,20,6.000,3,-121.289,38.733
1128357,3,20,5.000,9,-121.227,38.778
1128357,3,20,5.000,13,-121.285,38.735
1128357,3,20,5.000,16,-121.278,38.737
1128357,3,20,5.000,19,-121.211,38.803
1128357,3,20,5.000,22,-121.292,38.731
1130096,1,53,6.000,3,-120.998,38.997
1130096,1,53,5.000,19,-121.028,39.000
1130096,2,49,6.000,3,-121.005,39.019
1130096,2,49,5.000,13,-121.171,38.889
1130096,2,49,5.000,19,-121.002,39.003
1130096,3,26,6.000,3,-121.033,39.000
1130096,3,26,5.000,8,-121.211,38.810
1130096,3,26,5.000,17,-121.010,39.033
1130096,4,23,6.000,3,-121.015,38.996
1130096,4,23,5.000,10,-121.180,38.817
1130096,4,23,5.000,11,-121.310,38.755
1130096,4,23,5.000,21,-121.006,39.027
1130096,5,19,6.000,3,-121.003,38.997
1130096,5,19,5.000,9,-121.266,38.740
1130096,5,19,5.000,13,-121.016,38.974
1130096,5,19,5.000,23,-121.011,39.034
1131695,1,63,6.000,3,-121.757,38.559
1131695,1,63,5.000,18,-121.755,38.551
1133448,1,76,6.000,3,-121.095,38.940
1133448,1,76,5.000,10,-121.051,38.954
1133448,1,76,5.000,12,-121.054,38.939
1133524,1,57,6.000,3,-121.324,38.776
1133524,1,57,5.000,12,-121.321,38.789
1133524,1,57,5.000,16,-121.315,38.773
1134394,1,51,6.000,3,-120.740,38.668
1138531,1,69,6.000,3,-121.057,38.950
1138531,1,69,5.000,12,-121.051,38.950
1138531,2,66,6.000,3,-121.094,38.938
1138531,2,66,5.000,17,-121.074,38.928
1139291,1,87,6.000,3,-121.523,39.304
1139291,2,81,6.000,3,-121.320,39.322
1144540,1,52,6.000,3,-121.661,39.032
1144540,2,42,6.000,3,-121.656,38.970
1144540,3,77,6.000,3,-121.686,39.036
1151037,1,53,6.000,3,-121.859,39.280
1151037,2,52,6.000,3,-121.912,39.224
1151037,2,52,5.000,16,-121.930,39.247
1151037,3,21,6.000,3,-121.829,39.246
1151037,3,21,5.000,10,-121.676,39.133
1151037,3,21,5.000,16,-121.875,39.304
1153107,1,59,6.000,3,-121.674,39.138
1153107,2,53,6.000,3,-121.649,39.138
1153107,2,53,5.000,7,-121.603,39.138
1153107,2,53,5.000,13,-121.660,39.129
1153107,2,53,5.000,14,-121.600,39.166
1153107,2,53,5.000,18,-121.679,39.133
1156512,1,75,6.000,3,-121.642,38.598
1156512,1,75,5.000,11,-121.831,38.577
1156512,2,75,6.000,3,-121.728,38.580
1156512,2,75,5.000,11,-121.687,38.559
1157009,1,70,6.000,3,-121.618,39.085
1157009,1,70,5.000,14,-121.622,39.095
1157009,2,86,6.000,3,-121.607,39.081
1157009,2,86,5.000,14,-121.626,39.092
1157009,3,73,6.000,3,-121.616,39.093
1157249,1,75,6.000,3,-121.561,39.159
1159237,1,83,6.000,3,-121.762,38.561
1159237,1,83,5.000,9,-121.748,38.552
1159237,1,83,5.000,15,-121.759,38.549
1159237,2,81,6.000,3,-121.760,38.550
1159237,2,81,5.000,9,-121.746,38.552
1159237,2,81,5.000,10,-121.765,38.555
1163121,1,94,6.000,3,-120.240,39.243
1164211,1,44,6.000,3,-121.170,38.751
1168958,1,42,6.000,3,-121.861,38.689
1168958,1,42,5.000,7,-121.751,38.555
1168958,1,42,5.000,8,-121.744,38.554
1168958,1,42,5.000,16,-121.742,38.546
1168958,1,42,5.000,17,-121.803,38.620
1168958,2,17,6.000,3,-121.796,38.714
1168958,2,17,5.000,8,-121.726,38.546
1168958,2,17,5.000,16,-121.818,38.654
1168958,3,13,6.000,3,-121.779,38.620
1168958,3,13,5.000,7,-121.744,38.545
1168958,3,13,5.000,17,-121.787,38.624
1170997,1,29,6.000,3,-121.639,39.267
1170997,1,29,5.000,8,-121.637,39.295
1170997,1,29,5.000,8,-121.663,39.297
1170997,1,29,5.000,8,-121.751,39.276
1170997,1,29,5.000,8,-121.638,39.271
1170997,1,29,5.000,12,-121.644,39.198
1170997,1,29,5.000,12,-121.652,39.282
1170997,1,29,5.000,12,-121.637,39.265
1170997,2,35,6.000,3,-121.676,39.284
1170997,2,35,5.000,16,-121.284,38.902
1170997,2,35,5.000,2,-121.655,39.301
1170997,3,10,6.000,3,-121.641,39.290
1170997,3,10,5.000,8,-121.626,39.265
1170997,3,10,1.000,15,-121.665,39.280
1170997,4,7,6.000,3,-121.625,39.295
1170997,4,7,5.000,8,-121.633,39.291
1170997,4,7,1.000,15,-121.635,39.254
1170997,5,4,6.000,3,-121.640,39.288
1170997,5,4,5.000,8,-121.711,39.190
1170997,5,4,5.000,12,-121.631,39.275
1170997,5,4,5.000,12,-121.635,39.291
1170997,6,2,6.000,3,-121.636,39.279
1170997,6,2,5.000,12,-121.668,39.230
1170997,6,2,5.000,12,-121.643,39.273
1171394,1,42,6.000,3,-121.434,38.666
1171394,2,46,6.000,3,-121.423,38.661
1171759,1,47,6.000,3,-121.528,39.118
1171759,1,47,5.000,11,-121.686,39.182
1171759,1,47,5.000,12,-121.536,39.124
1171759,2,73,6.000,3,-121.552,39.124
1173342,1,52,6.000,3,-121.366,38.423
1173342,1,52,5.000,6,-121.374,38.421
1173342,1,52,5.000,14,-121.384,38.411
1173342,1,52,5.000,14,-121.363,38.416
1173342,1,52,5.000,20,-121.359,38.417
1173767,1,73,6.000,3,-121.425,39.072
1173767,1,73,5.000,19,-121.420,39.042
1173767,2,77,6.000,3,-121.468,39.025
1173767,2,77,5.000,19,-121.432,39.007
1190456,1,85,6.000,3,-120.789,38.701
1190456,1,85,5.000,15,-120.834,38.697
1287690,1,37,6.000,3,-121.432,38.541
1287690,1,37,5.000,10,-121.437,38.541
1287690,2,1,6.000,3,-121.427,38.545
1288403,1,59,5.000,7,-121.508,38.649
1288459,1,45,6.000,3,-121.500,38.679
1288459,2,47,6.000,3,-121.506,38.677
1288459,2,47,5.000,20,-121.507,38.672
1334226,1,57,6.000,3,-121.202,39.521
1334226,1,57,5.000,9,-120.424,39.371
1334226,1,57,5.000,11,-121.114,39.450
1334226,1,57,5.000,14,-120.028,39.410
1334226,1,57,5.000,14,-121.100,39.534
1334226,2,35,6.000,3,-121.358,39.385
1334226,2,35,5.000,11,-121.176,39.429
1337750,1,51,6.000,3,-121.439,38.529
1337750,1,51,5.000,18,-121.428,38.530
1337750,2,96,6.000,3,-121.437,38.531
1344662,1,63,6.000,3,-121.424,38.516
1344662,1,63,1.000,13,-121.297,38.598
1344662,1,63,1.000,22,-121.418,38.511
1344662,2,53,6.000,3,-121.427,38.514
1344662,3,24,6.000,3,-121.423,38.515
1344662,3,24,5.000,13,-121.416,38.515
1344662,4,22,6.000,3,-121.412,38.515
1344662,5,1,6.000,3,-121.423,38.513
1344662,6,1,6.000,3,-121.420,38.515
1345601,1,38,6.000,3,-121.556,39.100
1345601,1,38,5.000,21,-121.560,39.100
1345601,2,67,6.000,3,-121.553,39.104
1346377,1,78,6.000,3,-121.423,38.628
1346377,1,78,5.000,12,-121.420,38.631
1346377,1,78,5.000,17,-121.414,38.631
1346377,2,80,6.000,3,-121.436,38.611
1346377,2,80,5.000,12,-121.422,38.628
1346377,2,80,5.000,17,-121.423,38.630
1348554,1,58,6.000,3,-121.302,38.896
1348554,1,58,5.000,15,-121.283,38.899
1348554,1,58,5.000,20,-121.305,38.885
1348554,2,56,6.000,3,-121.304,38.891
1348554,2,56,5.000,16,-121.299,38.888
1348554,2,56,5.000,20,-121.293,38.891
1356438,1,65,6.000,3,-121.256,38.856
1356438,2,65,6.000,3,-121.273,38.858
1364714,1,57,6.000,3,-120.815,38.752
1364714,1,57,5.000,12,-120.848,38.766
1364714,1,57,5.000,16,-120.757,38.754
1364714,1,57,5.000,20,-120.755,38.766
1364714,2,57,6.000,3,-120.760,38.739
1364714,2,57,5.000,8,-121.165,38.642
1364714,2,57,5.000,18,-120.758,38.752
1364714,2,57,5.000,20,-120.732,38.762
1364894,1,48,3.000,12,-121.478,38.586
1381841,1,37,6.000,3,-121.640,39.232
1381841,1,37,5.000,21,-121.785,39.298
1381841,2,16,6.000,3,-121.690,39.231
1381841,2,16,5.000,8,-121.794,39.307
1381841,2,16,5.000,15,-121.687,39.215
1381841,2,16,5.000,21,-121.688,39.295
1381841,3,12,6.000,3,-121.632,39.226
1381841,3,12,5.000,21,-121.713,39.280
1381841,4,11,6.000,3,-121.694,39.252
1381841,4,11,5.000,21,-121.655,39.211
1381841,5,10,6.000,3,-121.646,39.214
1381841,5,10,5.000,21,-121.767,39.288
1385180,1,79,6.000,3,-121.424,38.463
1393207,1,42,6.000,3,-121.222,38.670
1393207,1,42,5.000,7,-121.221,38.704
1393207,1,42,5.000,7,-121.203,38.675
1393207,1,42,5.000,7,-121.223,38.679
1393207,1,42,1.000,8,-121.490,38.579
1393207,1,42,1.000,17,-121.221,38.666
1393207,2,13,6.000,3,-121.225,38.666
1393207,2,13,5.000,7,-121.211,38.710
1393207,2,13,5.000,14,-121.208,38.673
1393207,3,11,6.000,3,-121.224,38.669
1393207,3,11,5.000,7,-121.215,38.678
1393207,3,11,3.000,14,-121.218,38.669
1401662,1,61,6.000,3,-121.544,39.125
1401662,1,61,5.000,12,-121.542,39.124
1401662,2,65,6.000,3,-121.532,39.116
1401662,2,65,5.000,7,-121.597,39.165
1401662,2,65,5.000,13,-121.557,39.123
1401662,2,65,5.000,14,-121.580,39.146
1401662,2,65,5.000,17,-121.533,39.115
1404478,1,27,6.000,3,-121.279,38.809
1404478,1,27,5.000,7,-121.417,39.145
1404478,1,27,5.000,17,-121.278,38.808
1419858,1,80,6.000,3,-121.153,38.712
1419858,1,80,5.000,16,-121.103,38.809
1419858,1,80,5.000,21,-121.138,38.715
1419858,2,81,6.000,3,-121.128,38.761
1419858,2,81,5.000,16,-121.169,38.732
1419858,2,81,5.000,21,-121.124,38.800
1423068,1,64,6.000,3,-120.779,38.718
1423068,1,64,5.000,5,-120.804,38.706
1423068,1,64,5.000,14,-120.767,38.721
1423068,1,64,5.000,20,-120.798,38.727
1434574,1,53,6.000,3,-121.623,39.110
1434574,1,53,3.000,19,-121.631,39.112
1470076,2,52,6.000,3,-121.349,38.783
1470076,3,24,6.000,3,-121.353,38.791
1475593,1,75,6.000,3,-121.535,38.613
1475593,1,75,5.000,17,-121.530,38.610
1477595,1,70,6.000,3,-121.311,38.248
1477595,1,70,5.000,7,-121.328,38.277
1477595,1,70,5.000,7,-121.336,38.278
1477595,1,70,5.000,14,-121.321,38.271
1477595,1,70,5.000,14,-121.320,38.269
1477595,2,37,6.000,3,-121.310,38.254
1477595,2,37,5.000,15,-121.313,38.256
1477595,3,9,6.000,3,-121.327,38.276
1477595,3,9,5.000,7,-121.332,38.261
1477595,3,9,5.000,14,-121.319,38.285
1477595,4,7,6.000,3,-121.333,38.248
1477595,4,7,5.000,7,-121.325,38.267
1477595,4,7,5.000,14,-121.335,38.248
1485471,1,74,6.000,3,-121.686,39.150
1485471,2,74,6.000,3,-121.694,39.185
1485471,3,45,6.000,3,-121.674,39.155
1491840,1,57,6.000,3,-120.984,38.995
1491840,2,57,6.000,3,-120.992,39.022
1493458,1,61,6.000,3,-121.314,38.620
1493458,1,61,5.000,12,-121.320,38.626
1493458,1,61,5.000,15,-121.326,38.618
1493458,1,61,5.000,18,-121.308,38.614
1493458,2,60,6.000,3,-121.326,38.605
1493458,2,60,5.000,9,-121.299,38.240
1493458,2,60,5.000,20,-121.309,38.624
1501160,1,64,6.000,3,-121.070,38.880
1501160,1,64,5.000,10,-121.105,38.956
1501160,1,64,5.000,12,-121.061,38.861
1501160,2,71,6.000,3,-121.062,38.890
1501160,2,71,5.000,10,-121.078,38.870
1501160,2,71,5.000,16,-121.071,38.885
1515149,1,15,6.000,3,-121.481,38.632
1515149,1,15,5.000,22,-121.509,38.630
1515149,2,35,6.000,3,-121.489,38.639
1515149,2,35,5.000,22,-121.501,38.629
1515149,3,38,6.000,3,-121.506,38.628
1515149,3,38,5.000,22,-121.481,38.635
1515149,4,2,6.000,3,-121.492,38.636
1515149,4,2,5.000,22,-121.476,38.636
1515149,5,11,6.000,3,-121.487,38.637
1515149,5,11,5.000,22,-121.501,38.632
1515149,6,15,6.000,3,-121.493,38.629
1515149,6,15,5.000,22,-121.482,38.631
1517278,1,42,6.000,3,-121.322,38.745
1517278,1,42,5.000,12,-121.318,38.727
1517278,2,83,6.000,3,-121.329,38.742
1517278,2,83,5.000,14,-121.319,38.742
1518320,1,40,6.000,3,-120.602,38.636
1518320,2,40,6.000,3,-120.266,38.629
1518320,3,14,6.000,3,-120.433,38.577
1518320,3,14,3.000,10,-120.510,38.516
1518320,3,14,3.000,17,-120.372,38.567
1518320,4,13,6.000,3,-120.596,38.677
1518320,4,13,3.000,10,-120.434,38.659
1518320,4,13,3.000,17,-120.452,38.655
1518679,1,52,6.000,3,-121.292,39.518
1518679,1,52,5.000,8,-121.562,39.495
1518679,1,52,5.000,17,-121.159,39.421
1518679,2,49,6.000,3,-121.177,39.511
1518679,2,49,5.000,7,-121.510,39.511
1518679,2,49,5.000,16,-121.062,39.469
1519814,1,56,6.000,3,-121.779,38.672
1519814,1,56,5.000,9,-121.777,38.677
1519814,1,56,5.000,18,-121.795,38.676
1525619,1,33,6.000,3,-121.736,38.555
1525619,1,33,5.000,17,-121.729,38.552
1525619,2,34,6.000,3,-121.726,38.548
1525619,2,34,2.000,11,-121.774,38.547
1525619,2,34,2.000,18,-121.728,38.546
1525619,3,2,6.000,3,-121.734,38.553
1525619,3,2,3.000,11,-121.736,38.555
1525619,3,2,5.000,17,-121.734,38.543
1525619,4,1,6.000,3,-121.738,38.547
1528362,1,46,6.000,3,-121.067,38.915
1528362,1,46,5.000,10,-121.076,38.904
1528362,1,46,5.000,14,-121.065,38.913
1528362,2,82,6.000,3,-121.081,38.919
1624135,1,63,6.000,3,-121.415,38.539
1624135,1,63,5.000,8,-121.482,38.586
1624135,1,63,5.000,15,-121.445,38.533
1624376,1,61,6.000,3,-121.351,38.537
1624376,1,61,5.000,8,-121.339,38.664
1624376,1,61,5.000,15,-121.341,38.541
1624376,2,61,6.000,3,-121.343,38.544
1662005,1,27,6.000,3,-121.739,38.559
1662005,1,27,2.000,8,-121.739,38.538
1662005,1,27,2.000,11,-121.736,38.543
1662005,1,27,2.000,12,-121.730,38.551
1662005,1,27,2.000,14,-121.739,38.554
1662005,1,27,5.000,18,-121.742,38.560
1662005,2,28,6.000,3,-121.735,38.553
1662005,2,28,5.000,11,-121.727,38.552
1662005,2,28,5.000,18,-121.738,38.549
1680806,1,72,6.000,3,-121.635,39.163
1680806,1,72,5.000,16,-121.618,39.154
1681723,1,31,6.000,3,-121.316,38.574
1681723,1,31,5.000,8,-121.270,38.608
1681723,1,31,5.000,11,-121.308,38.573
1681723,1,31,5.000,14,-121.310,38.584
1681723,2,31,6.000,3,-121.313,38.578
1681723,2,31,5.000,5,-121.224,38.542
