HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1041766,1,43,6.000,3,-122.414,37.612
1041766,1,43,5.000,8,-122.483,37.755
1041766,1,43,5.000,9,-122.447,37.780
1041766,1,43,5.000,18,-122.483,37.755
1041766,1,43,5.000,18,-122.414,37.611
1041766,2,44,6.000,3,-122.414,37.611
1041766,2,44,5.000,8,-122.327,37.537
1041766,2,44,5.000,19,-122.414,37.611
1041766,3,3,6.000,3,-122.414,37.611
1041766,3,3,5.000,8,-122.483,37.755
1041766,3,3,5.000,18,-122.415,37.611
1045672,1,59,6.000,3,-121.943,37.954
1045672,1,59,1.000,8,-122.265,37.807
1045672,1,59,1.000,18,-121.943,37.954
1045672,2,59,6.000,3,-121.943,37.954
1045672,3,32,6.000,3,-121.943,37.954
1045672,3,32,5.000,8,-122.053,37.976
1045672,3,32,5.000,17,-121.943,37.954
1065904,1,57,6.000,3,-122.523,37.906
1065904,1,57,5.000,11,-122.492,37.954
1065904,1,57,5.000,12,-122.409,37.807
1065904,1,57,5.000,17,-122.523,37.905
1065904,2,58,6.000,3,-122.523,37.905
1065904,2,58,1.000,6,-122.400,37.788
1065904,2,58,3.000,8,-122.400,37.791
1065904,2,58,3.000,12,-122.401,37.794
1065904,2,58,3.000,12,-122.400,37.790
1065904,2,58,1.000,18,-122.523,37.906
1065929,1,59,6.000,3,-122.230,37.813
1065929,2,63,6.000,3,-122.230,37.814
1065929,2,63,5.000,8,-122.237,38.104
1065929,2,63,5.000,10,-122.239,38.110
1065929,2,63,5.000,11,-122.237,38.103
1065929,2,63,5.000,17,-122.229,37.813
1095531,1,47,6.000,3,-122.426,37.742
1095531,1,47,2.000,8,-122.422,37.750
1095531,1,47,1.000,10,-122.025,37.416
1095531,1,47,3.000,12,-122.024,37.419
1095531,1,47,3.000,13,-122.024,37.416
1095531,1,47,1.000,19,-122.426,37.741
1095531,1,47,3.000,19,-122.426,37.743
1095531,1,47,3.000,19,-122.426,37.741
1095531,2,39,6.000,3,-122.426,37.742
1095531,2,39,2.000,9,-122.400,37.791
1095531,2,39,2.000,17,-122.400,37.764
1095531,2,39,2.000,17,-122.422,37.751
1095531,2,39,2.000,18,-122.426,37.742
1095531,3,6,6.000,3,-122.426,37.741
1095531,3,6,5.000,8,-122.399,37.753
1095531,3,6,1.000,15,-122.400,37.764
1095531,3,6,2.000,17,-122.422,37.751
1095531,3,6,2.000,18,-122.426,37.741
1095531,4,3,6.000,3,-122.426,37.742
1095531,4,3,2.000,8,-122.422,37.750
1095531,4,3,2.000,18,-122.426,37.742
1119016,1,60,6.000,3,-122.153,37.444
1119016,1,60,3.000,11,-122.159,37.442
1119016,1,60,3.000,12,-122.153,37.443
1119016,1,60,2.000,13,-122.166,37.426
1119016,1,60,2.000,15,-122.161,37.447
1119016,1,60,2.000,15,-122.153,37.444
1119016,1,60,5.000,18,-122.158,37.438
1119016,1,60,5.000,18,-122.080,37.415
1119016,1,60,5.000,20,-122.153,37.444
1119016,1,60,5.000,23,-122.157,37.438
1119016,1,60,5.000,23,-122.153,37.444
1119016,2,50,6.000,3,-122.153,37.444
1119016,2,50,5.000,18,-122.157,37.438
1119016,2,50,5.000,18,-122.080,37.416
1119016,2,50,5.000,20,-122.154,37.444
1119016,3,15,6.000,3,-122.153,37.444
1119016,3,15,5.000,18,-122.157,37.438
1119016,3,15,5.000,23,-122.153,37.443
1120491,1,54,6.000,3,-122.217,37.375
1120491,1,54,5.000,7,-121.998,37.324
1120491,1,54,5.000,17,-122.217,37.376
1120491,2,51,6.000,3,-122.217,37.376
1120491,2,51,5.000,7,-122.212,37.368
1120491,2,51,5.000,7,-122.217,37.376
1120491,2,51,5.000,10,-122.208,37.362
1120491,2,51,5.000,10,-122.217,37.376
1120491,2,51,5.000,15,-122.212,37.369
1120491,2,51,5.000,15,-122.217,37.376
1120491,2,51,5.000,16,-122.193,37.402
1120491,2,51,5.000,17,-122.217,37.376
1120491,3,14,6.000,3,-122.217,37.376
1120491,3,14,5.000,7,-122.211,37.368
1120491,3,14,5.000,15,-122.217,37.376
1120491,3,14,5.000,16,-122.193,37.402
1120491,3,14,5.000,17,-121.937,37.352
1120491,3,14,5.000,20,-122.217,37.376
1120491,4,11,6.000,3,-122.217,37.376
1120491,4,11,5.000,7,-122.212,37.369
1120491,4,11,5.000,15,-122.217,37.376
1120491,4,11,5.000,16,-122.193,37.401
1120491,4,11,5.000,17,-122.217,37.376
1120697,1,58,6.000,3,-121.837,37.217
1120697,1,58,5.000,8,-121.859,37.246
1120697,1,58,5.000,9,-121.857,37.250
1120697,1,58,5.000,10,-121.879,37.323
1120697,1,58,5.000,11,-122.077,37.415
1120697,1,58,5.000,13,-121.956,37.248
1120697,1,58,5.000,14,-121.947,37.253
1120697,1,58,5.000,18,-121.837,37.217
1120697,1,58,5.000,20,-121.947,37.253
1120697,1,58,5.000,23,-121.837,37.217
1120697,2,61,6.000,3,-121.948,37.253
1120849,1,57,6.000,3,-121.809,37.250
1120849,1,57,5.000,6,-121.803,37.236
1120849,1,57,3.000,12,-121.803,37.236
1120849,1,57,3.000,13,-121.803,37.236
1120849,1,57,5.000,17,-121.832,37.239
1120849,1,57,5.000,18,-121.809,37.250
1120849,2,59,6.000,3,-121.809,37.250
1120849,2,59,5.000,9,-121.937,37.352
1120849,2,59,5.000,16,-121.809,37.250
1123025,1,53,6.000,3,-122.222,37.456
1123025,1,53,5.000,9,-122.179,37.434
1123025,1,53,5.000,9,-122.142,37.404
1123025,1,53,5.000,12,-122.117,37.378
1123025,1,53,5.000,13,-122.179,37.434
1123025,1,53,5.000,18,-122.222,37.456
1123025,2,50,6.000,3,-122.222,37.456
1123025,2,50,5.000,9,-122.179,37.435
1123025,2,50,5.000,18,-122.222,37.457
