HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1037952,1,57,6.000,3,-122.138,37.468
1037952,1,57,3.000,6,-122.144,37.472
1037952,1,57,3.000,8,-122.138,37.468
1037952,2,17,6.000,3,-122.138,37.468
1049908,1,50,6.000,3,-122.417,37.787
1049908,1,50,2.000,4,-122.402,37.789
1049908,1,50,2.000,13,-122.418,37.787
1049908,1,50,3.000,16,-122.419,37.784
1049908,1,50,3.000,18,-122.417,37.787
1050821,1,51,6.000,3,-122.204,37.810
1052905,1,65,6.000,3,-122.124,37.416
1052905,1,65,5.000,10,-122.104,37.424
1052905,1,65,5.000,11,-122.125,37.411
1052905,1,65,5.000,12,-122.126,37.416
1052905,1,65,5.000,12,-122.124,37.415
1052905,1,65,5.000,13,-122.104,37.425
1052905,1,65,5.000,15,-122.096,37.423
1052905,1,65,5.000,15,-122.124,37.415
1052905,1,65,5.000,18,-122.104,37.425
1052905,1,65,5.000,21,-122.124,37.416
1089378,1,33,6.000,3,-122.136,37.687
1089378,1,33,5.000,6,-122.119,37.675
1089378,1,33,5.000,16,-122.137,37.687
1089378,2,8,6.000,3,-122.137,37.687
1089378,2,8,1.000,15,-122.136,37.687
1089378,3,1,6.000,3,-122.136,37.687
1095358,1,56,6.000,3,-122.253,37.814
1095358,1,56,1.000,9,-122.400,37.795
1095358,1,56,1.000,10,-122.253,37.815
1097949,1,33,6.000,3,-121.886,38.011
1097949,1,33,1.000,13,-122.420,37.780
1097949,1,33,4.000,14,-122.418,37.776
1097949,1,33,1.000,18,-121.887,38.011
1119160,1,49,6.000,3,-122.254,37.769
1121608,1,75,6.000,3,-121.948,37.361
1121608,1,75,5.000,8,-121.864,37.307
1121608,1,75,5.000,16,-121.949,37.362
1121608,1,75,1.000,22,-118.456,34.026
1121694,1,64,6.000,3,-122.008,37.351
1121694,1,64,5.000,10,-121.996,37.361
1121694,1,64,5.000,17,-122.009,37.351
1121694,2,64,6.000,3,-122.008,37.351
1121694,2,64,5.000,10,-121.996,37.361
1121694,2,64,5.000,17,-122.009,37.351
1122153,1,81,6.000,3,-122.793,38.423
1122153,1,81,3.000,8,-122.781,38.421
