HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1046924,1,77,6.000,3,-116.817,33.269
1046924,2,77,6.000,3,-116.817,33.269
1058917,1,79,6.000,3,-117.309,33.099
1058917,2,78,6.000,3,-117.310,33.100
1058917,3,36,6.000,3,-117.310,33.099
1058917,3,36,5.000,6,-117.914,33.836
1059297,1,57,6.000,3,-116.901,32.842
1059297,1,57,5.000,5,-116.920,32.809
1059297,1,57,5.000,10,-116.917,32.813
1059297,1,57,5.000,10,-116.920,32.809
1059297,1,57,5.000,15,-116.901,32.841
1059297,1,57,5.000,19,-116.954,32.809
1059297,1,57,5.000,20,-116.901,32.841
1059297,2,22,6.000,3,-116.901,32.841
1059297,2,22,5.000,8,-117.100,32.663
1059297,2,22,5.000,17,-116.901,32.841
1092935,2,22,6.000,3,-117.225,32.949
1092935,2,22,5.000,8,-117.231,32.952
1092935,2,22,5.000,9,-117.240,32.882
1092935,2,22,5.000,14,-117.226,32.950
1092935,2,22,5.000,17,-117.240,32.882
1092935,2,22,5.000,18,-117.226,32.949
1092935,2,22,5.000,21,-117.197,32.733
1092935,2,22,5.000,21,-117.225,32.950
1092935,3,19,6.000,3,-117.225,32.950
1092935,3,19,5.000,9,-117.261,32.994
1092935,3,19,5.000,9,-117.258,33.019
1092935,3,19,5.000,16,-117.252,32.995
1092935,3,19,5.000,18,-117.261,32.994
1092935,3,19,5.000,19,-117.226,32.950
1092935,4,11,6.000,3,-117.226,32.950
1092935,4,11,5.000,8,-117.231,32.952
1092935,4,11,3.000,15,-117.225,32.950
1092935,5,52,6.000,3,-117.225,32.950
1092935,5,52,5.000,9,-117.261,32.994
1092935,5,52,5.000,19,-117.226,32.949
1121840,1,57,6.000,3,-117.064,33.141
1121840,1,57,5.000,7,-117.073,33.140
1121840,1,57,5.000,11,-117.064,33.133
1121840,1,57,5.000,11,-117.057,33.134
1121840,1,57,5.000,11,-117.064,33.141
1121840,1,57,5.000,11,-117.072,33.139
1121840,1,57,5.000,15,-117.065,33.141
1121840,1,57,5.000,17,-117.079,33.109
1121840,1,57,5.000,17,-117.073,33.104
1121840,1,57,5.000,18,-117.064,33.141
1121840,1,57,5.000,18,-117.095,33.144
1121840,1,57,5.000,19,-117.064,33.141
1123134,1,55,6.000,3,-117.093,32.993
1123134,1,55,5.000,9,-117.075,32.983
1123134,1,55,5.000,9,-117.092,32.994
1123134,1,55,5.000,14,-117.075,33.027
1123134,1,55,5.000,16,-117.092,32.993
1123134,1,55,5.000,19,-116.892,32.767
1123134,1,55,5.000,22,-117.093,32.993
1129721,1,62,6.000,3,-117.007,32.762
1129721,1,62,5.000,8,-117.058,32.980
1129721,1,62,5.000,11,-117.007,32.762
1129721,2,30,6.000,3,-117.008,32.762
1129721,2,30,5.000,8,-117.203,32.892
1129721,2,30,5.000,19,-117.007,32.762
1130557,1,56,6.000,3,-116.805,32.724
1132519,1,70,6.000,3,-117.229,32.851
1132519,1,70,5.000,9,-117.097,32.794
1132519,1,70,5.000,11,-117.228,32.851
1132519,2,66,6.000,3,-117.228,32.851
1135114,1,50,6.000,3,-117.126,32.973
1135114,1,50,5.000,7,-117.121,32.915
1135114,1,50,5.000,8,-117.127,32.972
1135114,1,50,5.000,10,-117.167,32.769
1135114,1,50,5.000,13,-117.126,32.972
1135114,2,50,6.000,3,-117.127,32.973
1135630,1,59,6.000,3,-117.096,33.160
1135630,1,59,5.000,7,-117.075,33.126
1135630,1,59,5.000,10,-117.124,33.137
1135630,1,59,5.000,11,-117.085,33.128
1135630,1,59,5.000,12,-117.087,33.124
1135630,1,59,5.000,12,-117.125,33.137
1135630,1,59,5.000,13,-117.096,33.160
1136370,1,30,6.000,3,-117.092,32.584
1136370,1,30,5.000,8,-116.989,32.514
1136370,1,30,5.000,11,-116.926,32.492
1136370,1,30,5.000,15,-117.157,32.716
1136370,1,30,5.000,15,-117.133,32.896
1136370,1,30,5.000,17,-117.134,32.773
1136370,1,30,5.000,19,-117.157,32.717
1136370,1,30,5.000,19,-117.092,32.584
1136370,1,30,5.000,20,-117.034,32.594
1136370,1,30,5.000,21,-117.092,32.584
1136370,2,30,6.000,3,-117.092,32.584
1136370,2,30,5.000,8,-117.157,32.717
1136370,2,30,5.000,15,-117.133,32.896
1136370,2,30,5.000,17,-117.134,32.773
1136370,2,30,5.000,20,-117.034,32.594
1136370,2,30,5.000,21,-117.092,32.584
1138160,1,84,6.000,3,-117.252,33.368
1138160,1,84,5.000,12,-117.293,33.185
1138160,1,84,5.000,15,-117.253,33.369
