HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1121290,1,55,6.000,3,-117.073,32.629
1121290,1,55,5.000,11,-117.127,32.756
1121290,1,55,5.000,11,-117.117,32.772
1121290,1,55,5.000,13,-117.122,32.742
1121290,1,55,5.000,16,-117.072,32.632
1121290,2,64,6.000,3,-117.060,32.628
1121290,2,64,5.000,11,-117.131,32.757
1121290,2,64,5.000,11,-117.119,32.766
1121290,2,64,5.000,13,-117.122,32.748
1121290,2,64,5.000,16,-117.063,32.628
1123004,1,48,6.000,3,-117.082,32.654
1123004,1,48,5.000,11,-117.096,32.654
1123004,1,48,5.000,12,-117.096,32.743
1123004,1,48,5.000,24,-117.086,32.660
1126265,1,69,6.000,3,-117.046,32.750
1126265,1,69,3.000,9,-117.049,32.751
1126265,1,69,5.000,11,-117.109,32.761
1126265,1,69,5.000,13,-117.047,32.755
1126265,1,69,3.000,14,-117.129,32.760
1126265,1,69,3.000,15,-117.042,32.750
1130118,1,75,6.000,3,-117.014,32.952
1137381,1,38,6.000,3,-117.160,32.755
1137381,2,29,6.000,3,-117.164,32.755
1137381,2,29,5.000,15,-117.135,32.750
1137381,2,29,5.000,15,-117.163,32.757
1138534,1,66,6.000,3,-117.255,33.044
1141456,1,59,6.000,3,-117.152,32.704
1141603,1,28,6.000,3,-117.280,33.193
1141603,1,28,5.000,7,-117.323,33.160
1141603,1,28,5.000,14,-117.280,33.194
1142808,1,36,6.000,3,-117.238,32.881
1142808,1,36,1.000,10,-117.243,32.892
1142808,1,36,1.000,16,-117.238,32.883
1142808,1,36,1.000,17,-117.105,32.760
1142808,1,36,1.000,18,-117.236,32.885
1142808,2,39,6.000,3,-117.236,32.891
1142808,2,39,1.000,8,-117.198,32.827
1142808,2,39,3.000,9,-117.151,32.748
1142808,2,39,1.000,10,-117.229,32.875
1142808,2,39,1.000,11,-117.197,32.818
1142808,2,39,1.000,12,-117.241,32.891
1142808,2,39,2.000,14,-117.232,32.873
1142808,3,10,6.000,3,-117.216,32.880
1142808,3,10,1.000,8,-117.184,32.823
1142808,3,10,1.000,12,-117.227,32.882
1142808,3,10,2.000,14,-117.215,32.879
1143623,1,66,6.000,3,-116.935,32.801
