HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1129328,1,88,6.0,3,-117.00914274643699,32.99170948526852
1129328,1,88,5.0,9,-117.06224021115494,32.974080100403754
1129328,1,88,5.0,9,-117.00895499820079,32.991506050083224
1129328,1,88,5.0,10,-117.24316233945024,32.80230698346355
1129328,1,88,5.0,12,-117.04017507959306,32.956857130868336
1129328,1,88,5.0,13,-117.00897966233433,32.9915923188653
1135294,1,67,6.0,3,-117.07866720617828,32.781408311616616
1135294,1,67,5.0,10,-117.21460813355145,32.80401054001558
1135294,1,67,3.0,14,-117.21620166228205,32.80306734296528
1135294,1,67,3.0,14,-117.2142335325656,32.803721161421215
1135294,1,67,5.0,17,-117.07847086438842,32.78148007731198
1135294,2,56,6.0,3,-117.07839306086865,32.78142337830202
1135294,2,56,5.0,8,-117.11098885969318,32.76389184555772
1135294,2,56,5.0,17,-117.07855880167953,32.78159824308244
1138633,1,51,6.0,3,-117.2711134862274,33.055120656167155
1138633,1,51,5.0,8,-117.85105395635115,33.67264738513316
1138633,1,51,5.0,18,-117.27121782649975,33.05529649121177
1138633,1,51,5.0,20,-117.28652234005192,33.053024711614896
1138633,1,51,5.0,21,-117.27101554547409,33.05522731580916
1138633,2,47,6.0,3,-117.27088738912067,33.05540336151583
1138633,2,47,5.0,8,-117.26045585896125,33.0518434563926
1138633,2,47,5.0,9,-117.28709610168553,33.04989243560901
1138633,2,47,5.0,9,-117.26192430692583,33.06526132749936
1138633,2,47,5.0,10,-117.26455728552871,33.06342453530117
1138633,2,47,5.0,11,-117.28805538005818,33.07648018442433
1138633,2,47,5.0,12,-117.27118505670542,33.05521898969205
1138633,2,47,3.0,16,-117.27220337894593,33.05567125581276
1138633,3,9,6.0,3,-117.27102353016042,33.05520975811503
1138633,3,9,5.0,8,-117.2604979485575,33.052008981729045
1138633,3,9,5.0,9,-117.2873360453854,33.049644573127715
1138633,3,9,5.0,9,-117.2618667835649,33.065124261754846
1138633,3,9,5.0,10,-117.26449511188768,33.06334745034624
1138633,3,9,5.0,11,-117.28842993936523,33.07637112345096
1138633,3,9,5.0,12,-117.27122921154564,33.05543419665167
1138633,3,9,3.0,15,-117.27187580891795,33.055682877790225
1138633,3,9,3.0,16,-117.27108250248487,33.055327592833414
1138633,4,7,6.0,3,-117.27117729078127,33.05534246470696
1138633,4,7,5.0,8,-117.26059717877342,33.052094773630216
