HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1041948,1,63,6.000,3,-117.185,32.798
1041948,1,63,5.000,6,-117.227,32.761
1041948,1,63,5.000,8,-117.257,32.855
1041948,1,63,5.000,10,-117.184,32.798
1041948,1,63,5.000,16,-117.192,32.751
1041948,1,63,5.000,18,-117.184,32.798
1041948,2,62,6.000,3,-117.184,32.797
1041948,2,62,5.000,16,-117.193,32.751
1041948,2,62,5.000,18,-117.184,32.797
1058857,1,27,6.000,3,-117.070,33.255
1058857,2,29,6.000,3,-117.070,33.255
1058857,2,29,5.000,8,-116.954,33.267
1058857,2,29,5.000,18,-117.070,33.255
1058857,3,6,6.000,3,-117.070,33.256
1058857,4,4,6.000,3,-117.070,33.255
1058857,5,1,6.000,3,-117.070,33.256
1064157,1,58,6.000,3,-117.074,32.612
1064157,1,58,5.000,7,-117.112,32.573
1064157,1,58,5.000,15,-117.074,32.612
1064157,2,62,6.000,3,-117.073,32.612
1064157,2,62,5.000,7,-117.057,32.632
1064157,2,62,5.000,17,-117.074,32.612
1120421,1,52,6.000,3,-117.171,32.779
1120421,1,52,5.000,9,-117.182,32.838
1120421,1,52,5.000,9,-117.171,32.780
1120421,1,52,5.000,10,-117.172,32.774
1120421,1,52,5.000,13,-117.171,32.779
1120421,1,52,5.000,14,-117.178,32.879
1120421,1,52,5.000,24,-117.171,32.779
1120421,2,49,6.000,3,-117.000,32.851
1120421,2,49,5.000,14,-117.189,32.909
1120421,2,49,5.000,23,-117.171,32.779
1120421,3,21,6.000,3,-117.171,32.780
1120421,3,21,5.000,6,-117.217,32.729
1120421,3,21,5.000,14,-117.171,32.779
1120421,3,21,5.000,16,-117.174,32.776
1120421,3,21,5.000,24,-116.964,32.634
1123090,1,50,6.000,3,-117.112,33.103
1123090,2,52,6.000,3,-117.112,33.103
1123090,3,12,6.000,3,-117.112,33.103
1123090,4,11,6.000,3,-117.112,33.103
1128525,1,38,6.000,3,-117.121,32.932
1128525,1,38,5.000,11,-117.233,32.868
1128525,1,38,5.000,13,-117.121,32.932
1128525,1,38,5.000,18,-117.232,32.867
1128525,1,38,5.000,18,-117.121,32.933
1129590,1,56,6.000,3,-117.075,32.744
1129590,1,56,5.000,9,-117.150,32.809
1129590,1,56,5.000,17,-117.100,32.754
1129590,1,56,5.000,20,-117.075,32.743
1129590,2,62,6.000,3,-117.075,32.744
1129590,3,46,6.000,3,-117.074,32.744
1129590,3,46,5.000,7,-117.071,32.750
1129590,3,46,5.000,20,-117.074,32.743
1129590,4,18,6.000,3,-117.075,32.744
1129590,4,18,4.000,12,-117.071,32.750
1129590,4,18,5.000,17,-117.052,32.755
1129590,4,18,5.000,19,-117.070,32.750
1129590,4,18,5.000,20,-117.074,32.743
1134112,1,64,6.000,3,-117.155,32.945
1134112,1,64,5.000,8,-117.053,32.957
1134112,1,64,5.000,10,-116.406,33.258
1134112,1,64,5.000,15,-116.862,33.045
1134112,1,64,5.000,16,-117.155,32.945
1134112,2,62,6.000,3,-117.155,32.945
1134112,2,62,5.000,8,-117.053,32.957
1134112,2,62,5.000,10,-116.406,33.257
1134112,2,62,5.000,15,-116.863,33.046
1134112,2,62,5.000,16,-117.156,32.945
1134112,2,62,5.000,18,-117.102,32.966
1134112,2,62,5.000,20,-117.155,32.945
1140730,1,62,6.000,3,-117.050,33.100
1140730,1,62,5.000,13,-117.074,33.105
1140730,1,62,5.000,14,-117.049,33.100
1140730,2,56,6.000,3,-117.049,33.100
1140730,2,56,5.000,11,-117.097,33.116
1140730,2,56,5.000,12,-117.080,33.108
1140730,2,56,5.000,13,-117.050,33.100
1140730,2,56,5.000,14,-117.246,33.133
1140730,2,56,5.000,23,-117.049,33.100
1140730,3,24,6.000,3,-117.050,33.100
1140730,3,24,5.000,7,-117.173,32.896
1140730,3,24,5.000,18,-117.099,33.114
1140730,3,24,5.000,19,-117.049,33.099
1140730,4,22,6.000,3,-117.049,33.100
1140730,4,22,5.000,13,-117.074,33.106
1140730,4,22,5.000,14,-117.050,33.100
1140730,5,20,6.000,3,-117.049,33.100
1140730,5,20,1.000,8,-117.184,33.151
1140730,5,20,1.000,20,-117.049,33.100
1140730,6,87,6.000,3,-117.049,33.100
1140730,6,87,5.000,13,-117.074,33.105
1140730,6,87,5.000,14,-117.049,33.100
1145461,1,40,6.000,3,-117.054,33.023
1145461,1,40,3.000,8,-117.061,33.019
1145461,1,40,3.000,14,-117.055,33.023
1145461,2,42,6.000,3,-117.055,33.023
1145461,2,42,5.000,6,-117.024,33.003
1145461,2,42,5.000,15,-117.067,32.996
1145461,2,42,5.000,16,-117.055,33.023
1145461,2,42,5.000,19,-117.060,33.019
1145461,2,42,5.000,19,-117.054,33.023
1145461,3,15,6.000,3,-117.055,33.022
1145461,3,15,5.000,7,-117.066,32.996
1145461,3,15,5.000,16,-117.055,33.023
1148414,1,65,6.000,3,-117.217,32.958
1148414,1,65,5.000,14,-117.268,32.961
1148414,1,65,5.000,16,-117.246,32.949
1148414,1,65,5.000,17,-117.218,32.958
1148414,2,61,6.000,3,-117.217,32.959
1148414,2,61,5.000,14,-117.267,32.961
1148414,2,61,5.000,16,-117.246,32.950
