HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1059818,1,47,6.000,3,-117.074,32.624
1059818,1,47,5.000,13,-117.078,32.635
1059818,1,47,5.000,14,-117.075,32.624
1059818,1,47,3.000,18,-117.076,32.623
1059818,1,47,3.000,20,-117.072,32.625
1059818,1,47,3.000,21,-117.089,32.631
1059818,1,47,3.000,21,-117.074,32.624
1059818,2,49,6.000,3,-117.074,32.625
1059818,3,16,6.000,3,-117.074,32.624
1059818,3,16,3.000,7,-117.076,32.622
1059818,3,16,3.000,15,-117.075,32.624
1059818,3,16,3.000,18,-117.076,32.622
1059818,3,16,3.000,20,-117.072,32.625
1059818,3,16,3.000,21,-117.089,32.632
1059818,3,16,3.000,21,-117.075,32.625
1066662,1,52,6.000,3,-117.165,32.811
1147744,1,48,6.000,3,-116.956,32.794
1147744,1,48,5.000,8,-116.920,32.763
1147744,1,48,5.000,8,-116.936,32.747
1147744,1,48,5.000,9,-116.928,32.750
1147744,1,48,5.000,15,-116.920,32.763
1147744,1,48,5.000,15,-116.935,32.747
1147744,1,48,5.000,15,-116.957,32.793
1147744,1,48,5.000,16,-116.929,32.750
1147744,1,48,5.000,17,-116.957,32.794
1147744,2,43,6.000,3,-116.956,32.793
1147744,3,16,6.000,3,-116.957,32.793
1147744,3,16,5.000,8,-116.921,32.763
1147744,3,16,5.000,15,-116.935,32.747
1147744,3,16,5.000,15,-116.957,32.793
1147744,4,12,6.000,3,-116.957,32.793
1147744,4,12,5.000,8,-116.921,32.763
1147744,4,12,5.000,8,-116.936,32.747
1147744,4,12,5.000,15,-116.957,32.793
1153829,1,48,6.000,3,-116.938,32.799
1153829,1,48,3.000,14,-116.948,32.785
1153829,1,48,3.000,18,-116.948,32.788
1153829,1,48,3.000,18,-116.938,32.800
1153829,2,44,6.000,3,-116.856,32.863
1153829,3,52,6.000,3,-116.957,32.795
1153829,3,52,2.000,10,-116.949,32.786
1153829,3,52,5.000,11,-116.856,32.863
1153829,3,52,5.000,14,-116.949,32.785
1153829,3,52,5.000,15,-116.957,32.781
1153829,3,52,5.000,16,-116.948,32.785
1153829,3,52,5.000,20,-116.957,32.795
1295487,1,56,6.000,3,-116.998,32.624
1345980,1,66,6.000,3,-117.052,32.561
1345980,1,66,1.000,10,-117.064,32.569
1345980,1,66,1.000,11,-117.084,32.650
1345980,1,66,1.000,15,-117.051,32.561
1390974,1,49,6.000,3,-117.079,33.115
1390974,2,43,6.000,3,-117.079,33.115
1396989,1,50,6.000,3,-117.087,32.639
1448733,1,39,6.000,3,-117.334,33.208
1448733,1,39,5.000,1,-117.332,33.225
1448733,1,39,5.000,1,-117.334,33.208
1448733,2,36,6.000,3,-117.334,33.209
1448733,3,15,6.000,3,-117.334,33.208
1448733,4,12,6.000,3,-117.334,33.208
1448733,5,1,6.000,3,-117.334,33.208
1462594,1,56,6.000,3,-117.233,33.254
1462594,1,56,1.000,8,-117.183,33.151
1462594,1,56,1.000,16,-117.233,33.254
1511176,1,60,6.000,3,-117.032,32.759
1511176,1,60,1.000,10,-117.022,32.733
1511176,1,60,1.000,11,-117.030,32.743
1511176,1,60,1.000,12,-117.033,32.759
1522806,1,26,6.000,3,-117.190,32.768
1522806,1,26,5.000,13,-117.217,32.752
1522806,1,26,5.000,14,-117.190,32.768
1682330,1,36,6.000,3,-117.092,32.748
1682330,1,36,5.000,9,-117.094,32.657
1682330,1,36,5.000,13,-117.068,32.751
1682330,1,36,5.000,14,-117.077,32.749
1682330,1,36,5.000,14,-117.099,32.749
1682330,1,36,5.000,15,-117.091,32.749
1682330,2,35,6.000,3,-117.092,32.748
1682330,2,35,5.000,9,-117.094,32.657
1682330,2,35,5.000,13,-117.067,32.751
1682330,2,35,5.000,14,-117.078,32.749
1682330,2,35,5.000,14,-117.099,32.749
1682330,2,35,5.000,15,-117.092,32.749
