HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1032558,1,62,6.000,3,-118.246,33.950
1032558,1,62,1.000,12,-118.248,33.945
1034462,1,74,6.000,3,-118.293,33.992
1034462,2,75,6.000,3,-118.297,33.992
1042679,1,24,6.000,3,-118.299,34.036
1042679,1,24,1.000,13,-118.293,34.037
1042679,2,30,6.000,3,-118.297,34.036
1042679,3,14,6.000,3,-118.296,34.036
1042679,4,12,6.000,3,-118.293,34.036
1042679,5,52,6.000,3,-118.292,34.035
1044978,1,65,6.000,3,-115.557,32.805
1044978,1,65,5.000,13,-115.550,32.794
1049769,1,78,6.000,3,-117.631,34.069
1049769,2,46,6.000,3,-117.636,34.065
1049769,2,46,5.000,9,-117.678,34.081
1049769,2,46,5.000,20,-117.628,34.070
1054803,1,55,6.000,3,-118.495,34.199
1054803,2,52,6.000,3,-118.500,34.198
1054803,2,52,5.000,16,-118.499,34.209
1061035,1,75,6.000,3,-118.160,34.029
1061035,1,75,5.000,16,-118.160,34.032
1121936,1,44,6.000,3,-118.477,34.215
1121936,1,44,3.000,17,-118.480,34.203
1123521,1,48,6.000,3,-117.044,34.014
1123521,2,46,6.000,3,-117.051,34.017
1123521,2,46,5.000,12,-118.140,34.148
1123521,2,46,5.000,16,-117.054,34.005
1125121,1,55,6.000,3,-119.032,34.248
1125121,1,55,5.000,17,-119.057,34.378
1125121,1,55,5.000,21,-119.040,34.246
1127417,1,53,6.000,3,-117.967,33.858
1127417,1,53,5.000,11,-117.949,33.856
1128569,1,48,6.000,3,-118.799,34.200
1128569,1,48,1.000,12,-118.859,34.207
1128569,1,48,1.000,16,-118.784,34.197
1128902,1,25,6.000,3,-117.655,33.598
1128902,1,25,1.000,7,-117.672,33.568
1128902,1,25,1.000,14,-117.643,33.603
1128902,2,6,6.000,3,-117.645,33.603
1128902,2,6,5.000,9,-117.652,33.610
1128902,2,6,5.000,13,-117.636,33.616
1128902,3,3,6.000,3,-117.638,33.603
1128902,3,3,5.000,9,-117.654,33.604
1128902,3,3,5.000,13,-117.640,33.606
1129264,1,64,6.000,3,-118.068,34.149
1129264,1,64,3.000,15,-118.070,34.149
1140949,1,72,6.000,3,-117.282,34.097
1141598,1,63,6.000,3,-118.276,33.910
1141598,1,63,1.000,13,-118.266,33.907
1146457,1,22,6.000,3,-118.202,34.127
1146457,1,22,5.000,5,-118.139,34.137
1146457,1,22,5.000,10,-118.200,34.133
1146457,2,58,6.000,3,-118.191,34.130
1147425,1,57,6.000,3,-115.557,32.979
1149176,1,71,6.000,3,-118.408,34.019
1149176,2,60,6.000,3,-118.412,34.022
1149176,2,60,3.000,17,-118.410,34.020
1149176,3,37,6.000,3,-118.412,34.023
1150830,1,56,6.000,3,-115.498,32.685
1150830,1,56,5.000,12,-115.495,32.673
1150830,2,52,6.000,3,-115.503,32.681
1150830,2,52,5.000,14,-115.503,32.678
1150830,3,23,6.000,3,-115.499,32.669
1150830,3,23,1.000,10,-115.471,32.678
1150830,3,23,5.000,13,-115.571,32.780
1150830,3,23,5.000,16,-115.504,32.680
1151747,1,67,6.000,3,-117.315,34.130
1151747,2,68,6.000,3,-117.315,34.125
1153540,1,47,6.000,3,-116.478,33.875
1153540,1,47,5.000,6,-116.484,33.780
1153540,1,47,5.000,17,-116.400,33.850
1153540,2,56,6.000,3,-116.415,33.862
1153540,2,56,5.000,5,-116.129,33.663
1153540,2,56,5.000,17,-116.343,33.829
1153540,3,17,6.000,3,-116.345,33.879
1153540,3,17,5.000,7,-116.503,33.968
1153540,3,17,5.000,15,-116.479,33.871
1153540,4,15,6.000,3,-116.387,33.884
1153540,4,15,5.000,15,-116.412,33.882
1153999,1,71,6.000,3,-117.861,33.892
1160156,1,38,6.000,3,-117.485,33.916
1160156,2,40,6.000,3,-117.491,33.911
1160156,2,40,5.000,17,-117.656,33.884
1160156,2,40,5.000,1,-117.613,33.878
1160156,3,18,6.000,3,-117.482,33.915
1160156,4,15,6.000,3,-117.483,33.915
1160156,4,15,3.000,7,-117.476,33.907
1160156,4,15,3.000,13,-117.496,33.910
1160156,5,14,6.000,3,-117.497,33.910
1161329,1,55,6.000,3,-117.178,34.039
1161329,1,55,2.000,11,-117.180,34.065
1161329,1,55,2.000,17,-117.177,34.045
1161329,1,55,5.000,19,-117.171,34.047
1161329,2,65,6.000,3,-117.174,34.050
1165362,1,42,6.000,3,-115.486,32.668
1165362,1,42,5.000,13,-115.486,32.668
1165362,1,42,5.000,16,-115.484,32.671
1165362,2,39,6.000,3,-115.483,32.670
1165362,2,39,5.000,11,-115.488,32.666
1165362,3,9,6.000,3,-115.488,32.671
1165362,4,5,6.000,3,-115.488,32.669
1165362,5,70,6.000,3,-115.488,32.670
1165362,6,72,6.000,3,-115.486,32.669
1167423,1,59,6.000,3,-118.206,33.943
1167423,1,59,3.000,17,-118.207,33.937
1167423,1,59,5.000,20,-118.202,33.942
1167423,2,72,6.000,3,-118.213,33.944
1167423,2,72,5.000,16,-118.211,33.941
1167423,2,72,5.000,20,-118.208,33.943
1167423,2,72,3.000,21,-118.211,33.944
1168628,1,60,6.000,3,-115.518,32.978
1168628,1,60,2.000,8,-115.518,32.963
1168628,1,60,2.000,13,-115.522,32.971
1168628,2,66,6.000,3,-115.523,32.970
1168628,3,86,6.000,3,-115.522,32.972
1168628,4,22,6.000,3,-115.516,32.970
1168654,1,41,6.000,3,-115.677,32.710
1168654,1,41,5.000,8,-115.563,32.784
1168654,1,41,3.000,8,-115.419,32.674
1168654,1,41,3.000,11,-115.557,32.787
1168654,1,41,3.000,11,-115.567,32.669
1168654,1,41,3.000,14,-115.555,32.791
1168654,1,41,5.000,15,-115.459,32.685
1168654,1,41,5.000,21,-115.413,32.703
1168654,2,94,6.000,3,-115.384,32.688
1168654,3,7,6.000,3,-115.489,32.694
1168654,3,7,5.000,8,-115.307,32.723
1168654,3,7,5.000,15,-115.290,32.718
1168654,3,7,5.000,21,-115.302,32.715
1168654,4,4,6.000,3,-115.554,32.672
1168654,4,4,5.000,8,-115.523,32.719
1168654,4,4,3.000,11,-115.382,32.692
1168654,4,4,3.000,14,-115.599,32.697
1168654,4,4,5.000,15,-115.399,32.725
1168654,4,4,5.000,21,-115.490,32.689
1171482,1,30,6.000,3,-118.220,33.963
1171482,1,30,1.000,6,-118.334,33.956
1171482,1,30,1.000,16,-118.221,33.960
1173930,1,73,6.000,3,-115.536,32.962
1173930,1,73,5.000,9,-115.544,32.957
1212549,1,41,6.000,3,-118.306,34.028
1212549,1,41,5.000,9,-118.520,34.052
1212549,1,41,5.000,14,-118.304,34.026
1212549,1,41,5.000,1,-118.305,34.029
1212549,2,42,6.000,3,-118.304,34.027
1212549,2,42,5.000,14,-118.307,34.027
1212549,3,19,6.000,3,-118.300,34.027
1212549,3,19,5.000,15,-118.159,33.771
1212549,3,19,5.000,24,-118.303,34.029
1212549,4,18,6.000,3,-118.295,34.028
1217281,1,56,6.000,3,-118.312,34.086
1221972,1,49,6.000,3,-118.197,33.889
1221972,2,19,6.000,3,-118.199,33.885
1221972,2,19,5.000,12,-118.187,33.886
1221972,3,18,6.000,3,-118.203,33.886
1221972,3,18,3.000,8,-118.184,33.894
1221972,3,18,3.000,17,-118.191,33.885
1221972,4,16,6.000,3,-118.199,33.886
1221972,4,16,3.000,8,-118.183,33.894
1221972,4,16,3.000,17,-118.205,33.885
1221972,5,13,6.000,3,-118.191,33.882
1221972,5,13,3.000,7,-118.208,33.887
1221972,5,13,3.000,15,-118.192,33.883
1222152,1,57,6.000,3,-118.410,33.994
1222152,1,57,3.000,8,-118.400,33.989
1222152,1,57,3.000,12,-118.414,33.996
1222152,2,57,6.000,3,-118.414,33.992
1222152,2,57,3.000,8,-118.417,33.993
1222152,2,57,3.000,13,-118.413,33.992
1226173,1,19,6.000,3,-118.345,33.948
1226173,1,19,5.000,16,-118.350,33.951
1226173,1,19,5.000,22,-118.345,33.948
1226173,2,19,5.000,16,-118.348,33.952
1226173,2,19,5.000,22,-118.348,33.950
1226173,3,1,5.000,16,-118.349,33.949
1226173,3,1,5.000,22,-118.348,33.946
1249885,1,29,6.000,3,-118.128,34.090
1249885,1,29,4.000,8,-118.133,34.090
1249885,1,29,5.000,9,-118.128,34.092
1249885,1,29,5.000,12,-118.130,34.088
1330176,1,46,6.000,3,-119.054,34.219
1330176,1,46,5.000,9,-119.025,34.235
