HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1059890,1,53,6.000,3,-117.855,33.953
1059890,1,53,5.000,9,-117.853,33.950
1059890,1,53,5.000,15,-117.802,33.963
1059890,2,52,6.000,3,-117.850,33.960
1059890,2,52,5.000,10,-117.841,33.949
1059890,2,52,5.000,14,-117.803,33.955
1059890,3,85,6.000,3,-117.840,33.968
1059890,3,85,5.000,14,-117.815,33.963
1067240,1,43,6.000,3,-118.208,33.831
1067240,1,43,5.000,7,-118.150,33.810
1067240,1,43,5.000,12,-118.155,33.827
1067240,1,43,5.000,17,-118.207,33.830
1067240,1,43,5.000,21,-118.207,33.833
1067240,2,46,6.000,3,-118.207,33.830
1067240,2,46,5.000,7,-118.197,33.832
1067240,2,46,5.000,8,-118.186,33.835
1067240,2,46,5.000,9,-118.199,33.828
1067240,2,46,5.000,14,-118.181,33.839
1067240,2,46,5.000,14,-118.193,33.845
1067240,2,46,5.000,15,-118.186,33.786
1067240,2,46,5.000,16,-118.190,33.831
1067240,2,46,5.000,18,-118.202,33.832
1067240,3,14,6.000,3,-118.193,33.832
1067240,3,14,1.000,7,-118.189,33.787
1067240,3,14,5.000,16,-118.201,33.831
1067240,4,13,6.000,3,-118.200,33.841
1067240,4,13,5.000,8,-118.173,33.831
1067240,4,13,5.000,14,-118.206,33.833
1093245,1,44,6.000,3,-118.369,34.069
1093245,1,44,5.000,14,-118.368,34.065
1093245,1,44,5.000,17,-118.370,34.068
1093245,3,6,6.000,3,-118.369,34.065
1093245,3,6,5.000,8,-118.425,33.998
1093245,3,6,5.000,17,-118.361,34.068
1093245,4,4,6.000,3,-118.368,34.068
1093245,4,4,5.000,8,-118.423,34.000
1093245,4,4,5.000,17,-118.369,34.070
1120910,1,63,6.000,3,-118.241,33.892
1120910,2,62,6.000,3,-118.233,33.891
1121969,1,59,6.000,3,-117.554,33.921
1121969,2,62,6.000,3,-117.190,34.073
1121969,2,62,5.000,7,-117.298,34.102
1121969,2,62,5.000,17,-117.199,34.082
1121969,3,21,6.000,3,-117.198,34.075
1124190,1,58,6.000,3,-119.294,34.316
1124190,1,58,5.000,13,-119.112,34.322
1124190,1,58,5.000,19,-119.296,34.303
1124190,1,58,3.000,20,-119.301,34.284
1124190,2,65,6.000,3,-119.283,34.318
1124190,2,65,3.000,10,-119.290,34.315
1124190,2,65,5.000,13,-119.085,34.368
1124190,2,65,5.000,19,-119.274,34.313
1124190,2,65,3.000,20,-119.302,34.296
1124326,1,63,6.000,3,-118.947,34.162
