HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
5,25,43,6,0,-99.1460,19.3333
5,25,43,9,6,-99.2009,19.3504
5,25,43,1,16,-99.1535,19.3328
5,26,42,6,0,-99.1543,19.3336
5,26,42,7,11,-99.1041,19.3210
5,26,42,9,16,-99.1503,19.3292
22,82,59,6,0,-99.2150,19.4453
22,82,59,5,9,-99.1982,19.4374
22,82,59,5,14,-99.2132,19.4449
22,83,55,6,0,-99.2172,19.4451
22,83,55,5,9,-99.1981,19.4378
22,83,55,5,14,-99.2130,19.4474
22,83,55,5,16,-99.1996,19.4408
22,83,55,5,18,-99.2135,19.4459
51,178,53,6,0,-99.1839,19.3934
51,178,53,5,9,-99.1622,19.4070
51,178,53,5,20,-99.1854,19.3930
51,179,49,6,0,-99.1865,19.3940
51,179,49,5,10,-99.1335,19.4313
51,179,49,5,20,-99.1827,19.3933
51,180,25,6,0,-99.1851,19.3932
51,180,25,5,10,-99.1325,19.4304
51,180,25,5,20,-99.1868,19.3943
86,276,43,6,0,-99.1487,19.4977
86,276,43,5,15,-99.1455,19.5076
86,276,43,5,19,-99.1484,19.4971
86,277,40,6,0,-99.1488,19.4982
86,277,40,5,15,-99.1487,19.5059
86,277,40,5,19,-99.1504,19.4990
86,278,18,6,0,-99.1493,19.4980
86,278,18,5,15,-99.1514,19.5104
86,278,18,5,19,-99.1498,19.4995
86,279,18,6,0,-99.1493,19.4979
86,279,18,5,15,-99.1431,19.5075
86,279,18,5,19,-99.1491,19.4983
86,280,14,6,0,-99.1487,19.4983
86,280,14,5,15,-99.1453,19.5096
86,280,14,5,19,-99.1496,19.4980
97,330,41,6,0,-99.0645,19.4154
97,330,41,8,11,-99.1353,19.4283
97,330,41,8,13,-99.0689,19.4205
97,332,24,6,0,-99.0691,19.4189
97,332,24,1,15,-99.1270,19.4484
97,332,24,1,17,-99.0670,19.4170
97,333,21,6,0,-99.0680,19.4116
97,333,21,8,11,-99.1139,19.3542
97,333,21,8,13,-99.1725,19.3834
97,333,21,8,14,-99.0669,19.4121
125,416,55,6,0,-99.1485,19.4976
125,416,55,5,8,-99.2393,19.4062
125,416,55,5,17,-99.1505,19.4993
131,438,32,6,0,-99.0675,19.4115
131,438,32,5,4,-99.1353,19.4260
131,438,32,5,22,-99.0680,19.4157
136,456,63,6,0,-99.1947,19.4055
136,456,63,9,13,-99.1626,19.4296
136,456,63,9,14,-99.1950,19.4042
136,457,27,6,0,-99.1955,19.4035
136,457,27,9,13,-99.1650,19.4297
136,457,27,9,14,-99.1947,19.4035
152,500,67,6,0,-99.2044,19.4037
152,500,67,1,12,-99.1551,19.4973
152,500,67,8,16,-99.2036,19.4054
152,502,68,6,0,-99.2074,19.4025
152,502,68,7,9,-99.2140,19.4199
152,502,68,7,17,-99.2082,19.4015
152,503,63,6,0,-99.2103,19.4010
152,503,63,1,12,-99.1698,19.5049
152,503,63,1,15,-99.2056,19.4041
179,609,64,6,0,-99.2238,19.4263
179,609,64,5,13,-99.2479,19.4143
179,609,64,5,18,-99.2243,19.4256
186,628,55,6,0,-99.0684,19.4080
186,628,55,8,6,-99.1730,19.4260
186,628,55,8,17,-99.0653,19.4083
186,629,27,6,0,-99.0665,19.4121
186,629,27,8,7,-99.1767,19.2929
186,629,27,8,17,-99.1439,19.3808
186,629,27,8,22,-99.0686,19.4107
197,661,41,6,0,-99.1723,19.4032
197,661,41,5,8,-99.2077,19.4263
197,661,41,5,17,-99.1713,19.4030
197,662,43,6,0,-99.1712,19.4023
197,662,43,5,12,-99.1705,19.4021
197,662,43,5,14,-99.1715,19.4005
197,662,43,5,16,-99.1793,19.3882
197,662,43,5,21,-99.1724,19.4024
