HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
18,67,21,6,0,-99.1555,19.3149
18,67,21,8,12,-99.1520,19.3690
18,67,21,8,12,-99.1522,19.3135
38,142,76,6,0,-99.2035,19.4045
38,142,76,9,8,-99.1873,19.3942
38,142,76,9,12,-99.2102,19.4009
45,156,31,6,0,-99.1890,19.4069
45,156,31,7,12,-99.2564,19.3959
45,156,31,9,24,-99.1870,19.4063
57,199,59,6,0,-99.1999,19.4436
57,199,59,7,9,-99.1555,19.4387
57,199,59,7,12,-99.2065,19.4470
57,200,54,6,0,-99.2008,19.4430
57,200,54,7,9,-99.1547,19.4386
57,200,54,7,12,-99.2054,19.4389
57,201,17,6,0,-99.2048,19.4423
57,201,17,7,10,-99.1820,19.4102
57,201,17,1,12,-99.1421,19.3971
57,201,17,8,20,-99.2014,19.4428
68,232,41,6,0,-99.2057,19.4035
68,232,41,8,13,-99.1253,19.4409
68,232,41,8,17,-99.2053,19.4040
68,233,40,6,0,-99.2036,19.4034
68,233,40,8,11,-99.1805,19.4236
68,233,40,8,19,-99.2059,19.4017
68,234,17,6,0,-99.2069,19.4033
68,234,17,1,14,-99.2962,19.3677
68,234,17,1,21,-99.2031,19.4053
99,313,47,6,0,-99.1822,19.4117
99,313,47,1,6,-99.1898,19.3823
99,313,47,1,15,-99.1869,19.4120
122,407,63,6,0,-99.1865,19.3823
122,407,63,1,16,-99.1236,19.4240
122,407,63,1,19,-99.1873,19.3830
122,408,58,6,0,-99.1875,19.3847
122,408,58,1,16,-99.1244,19.4250
122,408,58,1,19,-99.1873,19.3832
122,409,23,6,0,-99.1873,19.3829
122,409,23,7,11,-99.2679,19.3675
122,409,23,7,21,-99.1867,19.3811
193,649,37,6,0,-99.1940,19.4056
193,649,37,5,10,-99.1879,19.4033
193,649,37,5,10,-99.1950,19.4062
193,649,37,5,12,-99.1939,19.4062
193,649,37,5,12,-99.1942,19.4036
193,650,36,6,0,-99.1956,19.4039
193,650,36,8,8,-99.2090,19.3025
193,650,36,1,13,-99.1936,19.4069
196,656,36,6,0,-99.0682,19.4107
196,656,36,8,6,-99.1679,19.4243
196,656,36,8,19,-99.0651,19.4085
198,665,32,6,0,-99.1500,19.4981
198,665,32,1,10,-99.1424,19.4377
198,665,32,1,13,-99.1508,19.4984
198,667,49,6,0,-99.1488,19.4983
198,667,49,7,9,-99.1327,19.4272
198,667,49,1,14,-99.1485,19.4972
201,675,53,6,0,-99.1495,19.4992
201,675,53,8,12,-99.1346,19.4329
201,675,53,8,6,-99.1489,19.4972
201,676,23,6,0,-99.1495,19.4996
201,676,23,7,8,-99.1491,19.4514
201,676,23,7,18,-99.1491,19.4994
218,740,25,6,0,-99.0657,19.4094
218,740,25,8,18,-99.1122,19.3395
218,740,25,8,23,-99.0669,19.4087
231,769,65,6,0,-99.1485,19.4971
231,769,65,7,10,-99.1357,19.4610
231,769,65,7,12,-99.1490,19.4975
232,774,68,6,0,-99.0644,19.4064
232,774,68,7,10,-99.1347,19.4453
232,774,68,7,22,-99.0640,19.4114
245,810,62,6,0,-99.1726,19.4002
245,810,62,1,9,-99.2718,19.3948
245,810,62,1,18,-99.1749,19.3993
246,811,28,6,0,-99.2326,19.3682
246,811,28,8,8,-99.1357,19.4467
246,811,28,8,20,-99.2311,19.3690
246,812,29,6,0,-99.2323,19.3701
246,812,29,7,10,-99.2315,19.3714
246,812,29,9,11,-99.2309,19.3715
283,948,51,6,0,-99.2899,19.3580
283,948,51,7,11,-99.2217,19.3734
289,960,56,6,0,-99.2304,19.3686
289,960,56,5,6,0.0000,0.0000
289,960,56,5,18,-99.2208,19.3740
289,961,44,6,0,-99.2221,19.3731
289,961,44,5,6,0.0000,0.0000
289,961,44,5,18,-99.2286,19.3692
290,964,67,6,0,-99.0639,19.4099
290,964,67,7,15,-99.1288,19.4516
290,964,67,7,18,-99.0648,19.4093
322,1097,72,6,0,-99.1220,19.4872
322,1097,72,5,10,-99.1382,19.4344
322,1097,72,5,20,-99.1184,19.4894
322,1098,63,6,0,-99.1216,19.4900
322,1098,63,1,10,-99.1554,19.4349
322,1098,63,1,13,-99.1652,19.4347
322,1098,63,1,14,-99.1171,19.4883
358,1183,37,6,0,-99.1922,19.4870
358,1183,37,1,8,-99.1438,19.4375
358,1183,37,1,23,-99.1934,19.4866
358,1184,37,6,0,-99.1950,19.4867
358,1184,37,7,8,-99.1959,19.4881
358,1184,37,7,13,-99.1911,19.4867
358,1184,37,9,15,-99.1932,19.4744
358,1184,37,9,16,-99.1964,19.4857
377,1248,75,6,0,-99.1809,19.4720
377,1248,75,1,10,-99.1808,19.4517
377,1248,75,7,12,-99.1835,19.4852
377,1248,75,1,14,-99.1806,19.4710
387,1280,26,6,0,-99.1676,19.3969
387,1280,26,5,6,-99.1852,19.3334
387,1280,26,5,17,-99.1681,19.3977
414,1361,70,6,0,-99.1510,19.4688
414,1361,70,7,14,-99.1518,19.4753
414,1361,70,7,15,-99.1518,19.4699
425,1403,44,6,0,-99.1836,19.4833
425,1403,44,1,7,-99.1903,19.4605
425,1403,44,1,20,-99.1834,19.4838
425,1404,42,6,0,-99.1847,19.4818
425,1404,42,8,8,-99.1709,19.4977
425,1404,42,7,19,-99.1857,19.4795
425,1405,46,6,0,-99.1855,19.4810
425,1405,46,7,9,-99.1958,19.4783
425,1405,46,7,18,-99.1854,19.4859
432,1429,68,6,0,-99.0818,19.4772
432,1429,68,7,9,-99.1413,19.4381
