HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
4,20,68,6,0,-99.2032,19.3939
4,20,68,7,9,-99.2232,19.3555
4,20,68,7,13,-99.2036,19.3923
4,21,66,6,0,-99.2034,19.3937
4,21,66,8,10,-99.1701,19.3715
4,21,66,8,18,-99.2026,19.3925
4,22,36,6,0,-99.2036,19.3929
4,22,36,1,9,-99.1339,19.4254
4,22,36,1,21,-99.2031,19.3933
4,23,26,6,0,-99.2044,19.3944
4,23,26,1,8,-99.1907,19.4053
4,23,26,1,15,-99.2040,19.3928
4,24,21,6,0,-99.2045,19.3941
4,24,21,7,5,-99.1866,19.3895
4,24,21,7,11,-99.2040,19.3942
4,24,21,1,19,-99.1647,19.4448
4,24,21,1,22,-99.2033,19.3925
14,57,58,6,0,-99.1503,19.3119
14,57,58,7,10,-99.1727,19.3421
14,57,58,7,21,-99.1552,19.3151
27,107,35,6,0,-99.2082,19.4014
27,107,35,7,5,-99.1637,19.4267
27,107,35,7,19,-99.2033,19.4053
31,15595,36,6,0,-99.0647,19.4157
31,15595,36,5,6,-99.0651,19.3915
31,15595,36,5,18,-99.0721,19.4148
40,145,25,6,0,-99.0726,19.4156
40,145,25,5,5,-99.0722,19.4124
40,145,25,5,10,-99.0694,19.4183
46,159,32,6,0,-99.0703,19.4181
46,159,32,1,6,-98.9853,19.3640
46,159,32,1,20,-99.0721,19.4147
49,164,65,6,0,-99.1812,19.3936
49,164,65,7,10,-99.1702,19.4070
49,164,65,7,14,-99.1819,19.3928
54,186,23,6,0,-99.1352,19.3508
54,186,23,1,8,-99.1786,19.3299
54,186,23,7,16,-99.1806,19.4082
54,186,23,1,21,-99.1350,19.3508
54,187,20,6,0,-99.1334,19.3491
54,187,20,1,7,-99.1946,19.3222
54,187,20,1,17,-99.1334,19.3475
54,188,18,6,0,-99.1373,19.3450
54,188,18,7,8,-99.1372,19.3102
54,188,18,7,14,-99.1350,19.3492
55,189,62,6,0,-99.2060,19.4019
55,189,62,8,10,-99.1249,19.4337
55,189,62,8,11,-99.2062,19.4036
55,190,55,6,0,-99.2104,19.4004
55,190,55,7,13,-99.1746,19.4024
55,190,55,1,14,-99.2076,19.4023
55,191,30,6,0,-99.2028,19.4056
55,191,30,7,8,-99.1864,19.4362
55,191,30,7,20,-99.2058,19.4014
