HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
4,20,68,6,0,-99.203,19.393
4,20,68,7,9,-99.221,19.354
4,20,68,7,13,-99.204,19.395
4,21,66,6,0,-99.204,19.393
4,21,66,8,10,-99.166,19.370
4,21,66,8,18,-99.204,19.392
4,22,36,6,0,-99.204,19.394
4,22,36,1,9,-99.136,19.424
4,22,36,1,21,-99.203,19.393
4,23,26,6,0,-99.203,19.393
4,23,26,1,8,-99.189,19.399
4,23,26,1,15,-99.204,19.393
4,24,21,6,0,-99.204,19.394
4,24,21,7,5,-99.189,19.389
4,24,21,7,11,-99.204,19.394
4,24,21,1,19,-99.163,19.443
4,24,21,1,22,-99.204,19.393
14,57,58,6,0,-99.151,19.313
14,57,58,7,10,-99.176,19.341
14,57,58,7,21,-99.148,19.313
27,107,35,6,0,-99.208,19.401
27,107,35,7,5,-99.160,19.430
27,107,35,7,19,-99.204,19.404
31,15595,36,6,0,-99.073,19.415
31,15595,36,5,6,-99.061,19.393
31,15595,36,5,18,-99.071,19.416
40,145,25,6,0,-99.068,19.418
40,145,25,5,5,-99.071,19.413
40,145,25,5,10,-99.068,19.416
46,159,32,6,0,-99.070,19.416
46,159,32,1,6,-98.984,19.367
46,159,32,1,20,-99.065,19.415
49,164,65,6,0,-99.187,19.392
49,164,65,7,10,-99.168,19.410
49,164,65,7,14,-99.184,19.395
54,186,23,6,0,-99.133,19.350
54,186,23,1,8,-99.193,19.325
54,186,23,7,16,-99.182,19.411
54,186,23,1,21,-99.137,19.345
54,187,20,6,0,-99.133,19.347
54,187,20,1,7,-99.184,19.318
54,187,20,1,17,-99.133,19.350
54,188,18,6,0,-99.135,19.350
54,188,18,7,8,-99.136,19.311
54,188,18,7,14,-99.133,19.348
55,189,62,6,0,-99.212,19.400
55,189,62,8,10,-99.127,19.434
55,189,62,8,11,-99.210,19.401
55,190,55,6,0,-99.204,19.401
55,190,55,7,13,-99.179,19.404
55,190,55,1,14,-99.210,19.401
55,191,30,6,0,-99.210,19.401
55,191,30,7,8,-99.191,19.435
55,191,30,7,20,-99.209,19.401
72,235,57,6,0,-99.180,19.389
72,235,57,1,13,-99.166,19.407
72,235,57,8,21,-99.180,19.394
74,255,45,6,0,-99.186,19.405
74,255,45,5,12,-99.162,19.428
74,255,45,5,13,-99.160,19.422
74,255,45,7,15,-99.188,19.405
75,259,53,6,0,-99.133,19.347
75,259,53,5,9,-99.190,19.361
75,259,53,5,17,-99.136,19.345
79,263,77,6,0,-99.148,19.497
