HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
5,25,43,6,0,-99.152,19.328
5,25,43,9,6,-99.205,19.345
5,25,43,1,16,-99.155,19.331
5,26,42,6,0,-99.154,19.330
5,26,42,7,11,-99.105,19.322
5,26,42,9,16,-99.156,19.331
21,76,45,6,0,-99.203,19.402
21,76,45,8,7,-99.166,19.376
21,76,45,8,12,-99.204,19.402
21,77,23,6,0,-99.209,19.402
21,77,23,9,6,-99.213,19.439
21,77,23,7,18,-99.210,19.401
21,77,23,7,19,-99.194,19.426
21,77,23,7,19,-99.207,19.402
21,78,22,6,0,-99.211,19.400
21,78,22,7,10,-99.202,19.403
21,78,22,7,11,-99.208,19.402
21,79,21,6,0,-99.207,19.402
21,79,21,8,7,-99.189,19.436
21,79,21,7,8,-99.206,19.438
21,79,21,7,10,-99.219,19.451
21,79,21,7,12,-99.260,19.505
21,79,21,7,13,-99.233,19.484
21,79,21,7,15,-99.230,19.485
21,79,21,7,16,-99.207,19.401
22,82,59,6,0,-99.216,19.446
22,82,59,5,9,-99.197,19.434
22,82,59,5,14,-99.213,19.447
22,83,55,6,0,-99.213,19.447
22,83,55,5,9,-99.199,19.434
22,83,55,5,14,-99.216,19.445
22,83,55,5,16,-99.201,19.439
22,83,55,5,18,-99.215,19.446
51,178,53,6,0,-99.185,19.394
51,178,53,5,9,-99.162,19.407
51,178,53,5,20,-99.186,19.393
51,179,49,6,0,-99.188,19.393
51,179,49,5,10,-99.134,19.429
51,179,49,5,20,-99.183,19.396
51,180,25,6,0,-99.185,19.394
51,180,25,5,10,-99.134,19.431
51,180,25,5,20,-99.182,19.396
66,230,34,6,0,-99.180,19.397
66,230,34,5,8,-99.174,19.395
66,230,34,5,18,-99.188,19.395
66,231,34,6,0,-99.183,19.394
66,231,34,5,11,-99.169,19.381
66,231,34,5,12,-99.172,19.390
66,231,34,5,17,-99.177,19.383
66,231,34,5,18,-99.183,19.393
86,276,43,6,0,-99.149,19.497
86,276,43,5,15,-99.152,19.507
86,276,43,5,19,-99.149,19.498
86,277,40,6,0,-99.149,19.497
86,277,40,5,15,-99.149,19.502
86,277,40,5,19,-99.151,19.500
86,278,18,6,0,-99.150,19.498
86,278,18,5,15,-99.150,19.501
86,278,18,5,19,-99.149,19.497
86,279,18,6,0,-99.150,19.497
86,279,18,5,15,-99.147,19.500
86,279,18,5,19,-99.150,19.498
86,280,14,6,0,-99.148,19.496
86,280,14,5,15,-99.154,19.514
86,280,14,5,19,-99.149,19.498
97,330,41,6,0,-99.067,19.414
97,330,41,8,11,-99.135,19.428
97,330,41,8,13,-99.067,19.412
97,332,24,6,0,-99.069,19.419
97,332,24,1,15,-99.126,19.447
97,332,24,1,17,-99.067,19.413
97,333,21,6,0,-99.069,19.416
97,333,21,8,11,-99.116,19.353
97,333,21,8,13,-99.174,19.382
97,333,21,8,14,-99.068,19.421
109,353,46,6,0,-99.177,19.382
109,353,46,5,7,-99.184,19.380
109,353,46,5,7,-99.177,19.384
109,354,15,6,0,-99.181,19.380
109,354,15,5,7,-99.184,19.382
109,355,10,6,0,-99.175,19.386
109,355,10,5,7,-99.184,19.379
116,377,43,6,0,-99.233,19.604
116,377,43,5,9,-99.149,19.435
116,377,43,5,21,-99.231,19.605
125,416,55,6,0,-99.148,19.497
125,416,55,5,8,-99.240,19.405
125,416,55,5,17,-99.149,19.497
