HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1062745,1,67,6.000,3,-120.853,35.394
1062745,1,67,5.000,10,-120.850,35.367
1062745,1,67,5.000,14,-120.853,35.393
1062745,2,62,6.000,3,-120.854,35.393
1062745,2,62,5.000,10,-120.850,35.366
1062745,2,62,5.000,14,-120.854,35.394
1119433,1,31,6.000,3,-119.798,36.740
1119433,1,31,5.000,9,-119.800,36.768
1119433,1,31,5.000,12,-119.797,36.740
1119433,1,31,5.000,14,-119.799,36.767
1119433,1,31,5.000,15,-119.798,36.740
1119433,1,31,5.000,18,-119.777,36.875
1119433,1,31,5.000,19,-119.798,36.740
1119433,2,32,6.000,3,-119.798,36.740
1119433,2,32,2.000,7,-119.708,36.823
1119433,2,32,2.000,14,-119.815,36.830
1119433,2,32,2.000,15,-119.798,36.740
1119433,2,32,5.000,18,-119.778,36.875
1119433,2,32,5.000,19,-119.808,36.812
1119433,2,32,5.000,20,-119.798,36.740
1143178,1,43,6.000,3,-119.897,36.830
1143178,1,43,3.000,6,-119.897,36.831
1143178,1,43,5.000,7,-119.830,36.808
1143178,1,43,5.000,17,-119.897,36.830
1143178,2,68,6.000,3,-119.897,36.830
1143178,3,39,6.000,3,-119.897,36.831
1143178,3,39,5.000,5,-119.880,36.787
1143178,3,39,5.000,15,-119.897,36.830
1143178,3,39,3.000,16,-119.897,36.830
1143178,4,14,6.000,3,-119.897,36.830
1143178,4,14,2.000,7,-119.904,36.835
1143178,4,14,2.000,15,-119.897,36.830
1155935,1,62,6.000,3,-119.736,36.796
1155935,1,62,5.000,10,-119.728,36.794
1155935,1,62,5.000,10,-119.724,36.804
1155935,1,62,5.000,10,-119.783,36.856
1155935,1,62,5.000,11,-119.757,36.853
1155935,1,62,5.000,12,-119.753,36.779
1155935,1,62,5.000,12,-119.724,36.805
1155935,1,62,5.000,21,-119.736,36.796
1193579,1,52,6.000,3,-119.253,36.697
1193579,2,44,6.000,3,-119.253,36.697
1193579,3,18,6.000,3,-119.253,36.697
1193579,3,18,5.000,9,-119.304,36.682
1193579,3,18,5.000,17,-119.253,36.697
1193579,4,16,6.000,3,-119.253,36.697
1193579,4,16,5.000,9,-119.304,36.682
1193579,4,16,5.000,9,-119.253,36.697
1193579,5,9,6.000,3,-119.253,36.697
1193579,6,6,6.000,3,-119.253,36.697
1193579,7,2,6.000,3,-119.253,36.697
1346816,1,28,6.000,3,-119.755,36.707
1346816,1,28,5.000,7,-119.794,36.613
1346816,1,28,5.000,8,-119.809,36.836
1346816,1,28,5.000,9,-119.862,36.809
1346816,1,28,5.000,10,-119.787,36.851
1346816,1,28,5.000,15,-119.757,36.854
1346816,1,28,5.000,17,-119.755,36.707
1346816,2,29,6.000,3,-119.755,36.707
1346816,2,29,5.000,8,-119.806,36.743
1346816,2,29,5.000,17,-119.736,36.737
1346816,2,29,5.000,18,-119.781,36.683
1346816,2,29,5.000,18,-119.755,36.707
1346816,2,29,5.000,19,-119.679,36.738
1346816,2,29,5.000,21,-119.756,36.707
1346816,3,5,6.000,3,-119.755,36.707
1346816,3,5,5.000,7,-119.795,36.614
1346816,3,5,5.000,11,-119.781,36.683
1346816,3,5,5.000,18,-119.755,36.707
1346816,4,3,6.000,3,-119.756,36.707
1346816,4,3,5.000,7,-119.794,36.613
1346816,4,3,5.000,17,-119.755,36.707
1348157,1,44,6.000,3,-119.768,36.739
1348157,1,44,5.000,16,-119.772,36.749
1348157,1,44,5.000,17,-119.768,36.740
1348157,1,44,5.000,19,-119.798,36.743
1348157,1,44,5.000,20,-119.788,36.809
1348157,1,44,5.000,21,-119.717,36.811
1348157,1,44,5.000,22,-119.708,36.795
1348157,1,44,5.000,23,-119.768,36.739
1353255,1,62,6.000,3,-119.686,36.815
1353255,2,66,6.000,3,-119.687,36.815
1357377,1,48,6.000,3,-119.759,36.864
1357377,1,48,5.000,8,-119.764,36.841
1357377,1,48,5.000,9,-119.786,36.844
1357377,1,48,5.000,10,-119.757,36.866
1357377,1,48,5.000,10,-119.760,36.864
1357377,1,48,5.000,11,-119.764,36.872
1357377,1,48,5.000,12,-119.759,36.863
1357377,2,49,6.000,3,-119.759,36.863
1357377,2,49,5.000,7,-119.746,36.775
1357377,2,49,5.000,15,-119.760,36.864
1357377,3,21,6.000,3,-119.759,36.863
1357377,3,21,5.000,9,-119.744,36.809
1357377,3,21,5.000,12,-119.760,36.864
1357377,3,21,5.000,14,-119.744,36.809
1357377,3,21,5.000,18,-119.760,36.863
1357377,3,21,5.000,19,-119.756,36.866
1357377,3,21,5.000,24,-119.759,36.863
1357377,4,19,6.000,3,-119.759,36.864
1357377,4,19,5.000,7,-119.729,36.884
1357377,4,19,5.000,10,-119.759,36.864
1357377,4,19,5.000,12,-119.730,36.884
1357377,4,19,5.000,16,-119.760,36.864
1357377,4,19,5.000,18,-119.800,36.728
1357377,4,19,5.000,19,-119.759,36.863
1357377,4,19,5.000,20,-119.800,36.728
