HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1057600,1,79,6.000,3,-119.854,36.832
1123632,1,87,6.000,3,-119.458,36.584
1124111,1,60,6.000,3,-119.721,36.820
1132656,1,62,6.000,3,-119.601,36.571
1132656,1,62,4.000,9,-119.603,36.562
1146524,1,25,6.000,3,-119.710,36.801
1146524,2,25,6.000,3,-119.717,36.796
1146524,2,25,5.000,7,-119.761,36.780
1146524,2,25,5.000,14,-119.712,36.799
1146524,3,3,6.000,3,-119.716,36.799
1150244,1,65,6.000,3,-119.746,36.804
1150244,1,65,5.000,14,-119.752,36.803
1155830,1,31,6.000,3,-119.610,36.552
1155830,1,31,5.000,16,-119.614,36.552
1164310,1,72,6.000,3,-119.608,36.592
1194166,1,53,6.000,3,-119.790,36.827
1194166,1,53,5.000,10,-119.793,36.828
1194166,1,53,1.000,12,-119.718,36.768
1194166,1,53,5.000,20,-119.789,36.837
1194166,2,76,6.000,3,-119.798,36.825
1194166,2,76,5.000,10,-119.797,36.833
1195837,1,34,6.000,3,-119.724,36.710
1195837,2,35,6.000,3,-119.718,36.705
1195837,2,35,5.000,22,-119.721,36.709
1196254,1,32,6.000,3,-119.725,36.735
1196254,1,32,5.000,8,-119.729,36.736
1196254,1,32,5.000,11,-119.733,36.732
1196254,1,32,5.000,14,-119.720,36.735
1196254,2,37,6.000,3,-119.731,36.731
1196254,2,37,5.000,13,-119.720,36.733
1196254,3,6,6.000,3,-119.725,36.731
1196254,3,6,5.000,8,-119.721,36.734
1196254,3,6,5.000,14,-119.728,36.730
1196254,4,5,6.000,3,-119.730,36.731
1196254,4,5,5.000,11,-119.718,36.734
1196254,4,5,5.000,14,-119.722,36.732
1196254,5,3,6.000,3,-119.722,36.735
1196291,1,24,6.000,3,-119.719,36.741
1196291,1,24,3.000,13,-119.734,36.734
1196291,1,24,3.000,14,-119.724,36.740
1196291,1,24,3.000,23,-119.730,36.733
1196291,2,62,6.000,3,-119.718,36.739
1196563,1,40,6.000,3,-119.799,36.740
1196563,1,40,1.000,8,-119.704,36.774
1196563,1,40,5.000,21,-119.794,36.738
1196563,2,40,6.000,3,-119.796,36.742
1196563,2,40,5.000,9,-119.797,36.849
1196563,2,40,5.000,16,-119.797,36.743
1196563,2,40,5.000,21,-119.704,36.795
1196563,2,40,5.000,21,-119.796,36.742
1196563,3,12,6.000,3,-119.797,36.740
1196563,3,12,5.000,7,-119.667,36.794
1196563,3,12,1.000,14,-119.796,36.742
1336352,1,18,6.000,3,-119.845,36.778
1336352,1,18,1.000,13,-119.859,36.778
1336352,2,42,6.000,3,-119.848,36.774
1336352,2,42,5.000,4,-119.802,36.566
1336352,2,42,5.000,15,-119.845,36.779
1336352,3,39,6.000,3,-119.856,36.783
1336352,3,39,3.000,18,-119.842,36.698
1336352,3,39,3.000,19,-119.853,36.775
1336352,4,16,6.000,3,-119.859,36.777
1336352,4,16,1.000,13,-119.852,36.785
1336352,5,9,6.000,3,-119.852,36.781
1336352,5,9,3.000,18,-119.821,36.697
1336352,5,9,3.000,19,-119.847,36.777
1336352,6,6,6.000,3,-119.854,36.774
1336352,6,6,3.000,18,-119.827,36.721
1336352,6,6,3.000,19,-119.851,36.783
1336352,7,4,6.000,3,-119.859,36.781
1336352,7,4,3.000,18,-119.825,36.703
1336352,7,4,3.000,19,-119.861,36.786
1336944,1,35,6.000,3,-119.809,36.717
1336944,1,35,5.000,15,-119.805,36.720
1336944,2,1,6.000,3,-119.813,36.717
1344174,1,32,6.000,3,-119.801,36.840
1344174,2,30,6.000,3,-119.787,36.841
1344174,3,13,6.000,3,-119.786,36.842
1350295,1,57,6.000,3,-119.776,36.774
1350295,1,57,5.000,7,-119.766,36.768
1350295,1,57,5.000,17,-119.773,36.769
1350295,2,52,6.000,3,-119.780,36.778
1350295,2,52,3.000,10,-119.759,36.775
1350295,2,52,3.000,12,-119.783,36.767
1357884,1,18,6.000,3,-120.386,36.177
1357884,1,18,5.000,7,-120.360,36.170
1357884,1,18,5.000,14,-120.363,36.147
1357884,1,18,5.000,15,-120.370,36.176
1357884,1,18,5.000,15,-120.373,36.139
1357884,2,49,6.000,3,-120.371,36.142
1357884,2,49,3.000,10,-120.376,36.154
1357884,3,14,6.000,3,-120.381,36.138
1357884,3,14,5.000,7,-120.387,36.152
1357884,3,14,5.000,15,-120.373,36.130
1357978,1,18,6.000,3,-119.849,36.775
1357978,1,18,5.000,7,-119.893,36.788
1357978,1,18,3.000,13,-119.847,36.774
1357978,2,20,6.000,3,-119.846,36.774
1357978,2,20,5.000,7,-119.846,36.776
1357978,3,22,6.000,3,-119.792,36.746
1357978,3,22,5.000,3,-119.853,36.783
1357978,3,22,5.000,18,-119.789,36.749
1357978,4,45,6.000,3,-119.847,36.775
1360252,1,72,6.000,3,-119.787,36.725
1360252,1,72,5.000,12,-119.783,36.729
1360252,2,73,6.000,3,-119.781,36.732
1375498,1,50,6.000,3,-119.801,36.736
1375498,1,50,5.000,7,-119.829,36.742
1375498,1,50,5.000,7,-119.811,36.741
1375498,1,50,5.000,14,-119.816,36.746
1375498,1,50,5.000,14,-119.812,36.737
1375498,2,47,6.000,3,-119.804,36.730
1375498,2,47,3.000,19,-119.808,36.741
1375498,3,8,6.000,3,-119.803,36.730
1375498,3,8,5.000,7,-119.827,36.744
1375498,3,8,5.000,14,-119.806,36.742
1375498,4,3,6.000,3,-119.809,36.741
1375498,4,3,3.000,19,-119.810,36.738
1375663,1,87,6.000,3,-119.556,36.526
1380554,1,29,6.000,3,-120.151,36.037
1380554,1,29,5.000,18,-120.061,36.112
1380554,1,29,5.000,20,-120.134,36.189
1380554,2,5,6.000,3,-119.975,36.215
1380554,2,5,5.000,20,-120.153,36.120
1381380,1,39,6.000,3,-119.819,36.730
1381380,1,39,5.000,15,-119.821,36.736
1381380,2,47,6.000,3,-119.840,36.741
