HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1120424,1,58,6.0,3,-121.40135141492594,36.83849450826981
1120424,1,58,5.0,6,-121.3978922971443,36.83948899491854
1120424,1,58,5.0,7,-121.80034822807747,37.23945409251058
1120424,1,58,5.0,18,-121.65328319493175,37.13021182239124
1120424,1,58,5.0,20,-121.40121512909225,36.83835825124797
1120424,2,85,6.0,3,-121.4012260879339,36.838286979251215
1120424,3,54,6.0,3,-121.40122444842187,36.8383802909805
1120424,3,54,5.0,6,-121.39790368873648,36.8391840125453
1120424,3,54,5.0,7,-121.80018758214615,37.23958474674257
1120424,3,54,5.0,18,-121.65304476920116,37.1300486037817
1120424,3,54,5.0,20,-121.40128052853251,36.83833796836432
1120424,4,13,6.0,3,-121.40127336831321,36.838565271450136
1120424,4,13,2.0,7,-121.39650587228476,36.84295111139731
1120424,4,13,2.0,15,-121.40116971222947,36.83867433051874
1135291,1,63,6.0,3,-121.79313972025041,36.51348686306741
1135291,1,63,5.0,8,-121.90977890477768,36.53848658265315
1135291,1,63,5.0,9,-121.91059443861714,36.53706185032267
1135291,1,63,5.0,9,-121.79347249586264,36.51339728016548
1135291,2,57,6.0,3,-121.79319452383788,36.51323327240678
1135291,2,57,5.0,8,-121.80598186129531,36.519147369680766
1135291,2,57,5.0,10,-121.92069123148688,36.555388252010204
1135291,2,57,5.0,16,-121.79346749916196,36.51323378693936
1142708,1,38,6.0,3,-122.05566536807352,36.97572770141954
1142708,1,38,5.0,16,-122.0477745385181,36.978455500355366
1142708,1,38,5.0,16,-122.05555538599228,36.97574187188321
1142708,2,38,6.0,3,-122.05570342238315,36.97594895856802
1142708,2,38,1.0,11,-122.06218593114787,36.99524513021191
1142708,2,38,1.0,17,-122.0556850619694,36.97557337009508
1142708,3,6,6.0,3,-122.05582206292837,36.97564751088548
1142708,3,6,3.0,8,-122.04803213828691,36.978813668573544
1142708,3,6,5.0,16,-122.05547249541154,36.975913062375156
1162192,1,52,6.0,3,-122.07689962908674,37.205362134088965
1162192,1,52,5.0,9,-122.08387892590679,37.397815759360036
1162192,1,52,5.0,19,-122.07717206700836,37.20551138915485
1162192,2,52,6.0,3,-120.38378671232749,39.31247214052897
1315280,1,56,6.0,3,-122.05204551617837,36.950854864719325
1315280,1,56,3.0,10,-122.05203216206954,36.9510426426528
1315280,1,56,5.0,12,-122.01403510493384,36.97898473619409
1315280,1,56,5.0,13,-122.04137858493097,36.96533715973806
1315280,1,56,5.0,13,-122.05203577674335,36.950944538900515
1315280,1,56,5.0,14,-122.04619838033285,36.959477849636976
1315280,1,56,5.0,14,-122.0520721890344,36.9511517675317
1315280,2,55,6.0,3,-122.0519105181856,36.95101723461604
1315280,2,55,3.0,10,-122.05218184004192,36.95128447517042
1315280,2,55,5.0,11,-122.03112710085117,36.98233033190594
1315280,2,55,5.0,18,-122.0520304291911,36.95132817754714
1364703,1,54,6.0,3,-121.10328047207726,36.142981700967006
1364703,1,54,5.0,8,-121.13201770913247,36.21077731574055
1364703,1,54,5.0,9,-121.10294228503719,36.143052892903334
1364703,1,54,5.0,11,-120.67731787886622,35.263123648970655
1364703,1,54,5.0,12,-120.67720676869645,35.26075922587091
1364703,1,54,5.0,15,-121.10317979631456,36.14288081419045
1364703,2,54,6.0,3,-121.10299924753541,36.1428261508667
1364703,2,54,5.0,8,-121.12889691406252,36.21670685730788
1364703,2,54,5.0,10,-121.10301831243973,36.14306304222861
1364703,2,54,5.0,11,-120.67753305072259,35.26330387065056
1364703,2,54,5.0,12,-120.67739593740322,35.260507583008064
1364703,2,54,5.0,15,-121.10313380711051,36.14290083619498
1364703,3,17,6.0,3,-121.1031930061633,36.14297846546007
1364703,3,17,5.0,8,-121.12854716785164,36.21674609859224
1364703,3,17,5.0,10,-121.1031398484992,36.14289864884144
1364703,3,17,5.0,11,-120.6772997762805,35.26306912974196
1364703,3,17,5.0,12,-120.67751566844755,35.26048545918027
1364703,3,17,5.0,15,-121.10322620712807,36.14315249706537
1406744,1,53,6.0,3,-121.90011523360874,36.59204068807347
1406744,1,53,5.0,8,-121.89382908182104,36.59701879850347
1406744,1,53,5.0,8,-121.90017908888248,36.5920653654267
1406744,1,53,5.0,8,-121.91223934887115,36.59216698012404
1406744,1,53,5.0,8,-121.90012317903842,36.59195735147931
1406744,1,53,5.0,9,-121.85391526618628,36.593475505760615
1406744,1,53,5.0,17,-121.90041882508295,36.59190893421661
1406744,1,53,5.0,18,-121.9213528457146,36.5517592566991
1406744,1,53,5.0,18,-121.90028945306234,36.591733513719674
1406744,2,50,6.0,3,-121.90021280992046,36.59200234124345
1406744,2,50,5.0,9,-121.85395516491526,36.59313939826285
1406744,2,50,5.0,17,-121.90013502390755,36.59205400880997
1406744,2,50,5.0,17,-121.92175099993166,36.55142219330347
1406744,2,50,5.0,17,-121.90034872863748,36.59176590856375
1406744,3,18,6.0,3,-121.90025361868862,36.59201609308323
1406744,3,18,5.0,16,-121.91259787090094,36.5919568856933
1406744,3,18,5.0,16,-121.90030996397441,36.59175478708502
1406744,4,14,6.0,3,-121.90026841654499,36.592000691972345
1406744,4,14,5.0,8,-121.91242379589524,36.59228423147403
