HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1119056,1,65,6.000,3,-121.722,36.580
1119056,1,65,5.000,9,-121.660,36.665
1119056,1,65,5.000,11,-121.653,36.672
1119056,1,65,5.000,12,-121.722,36.579
1119056,2,75,6.000,3,-121.723,36.579
1119056,2,75,5.000,12,-121.641,36.677
1119056,2,75,5.000,12,-121.640,36.681
1119056,2,75,5.000,12,-121.664,36.718
1119056,2,75,5.000,15,-121.722,36.580
1121443,1,59,6.000,3,-122.021,37.072
1121443,1,59,5.000,12,-122.168,37.429
1121443,1,59,5.000,17,-122.160,37.430
1121443,1,59,5.000,22,-122.021,37.072
1121443,2,56,6.000,3,-122.021,37.072
1123297,1,45,6.000,3,-122.103,37.115
1123297,1,45,5.000,7,-122.122,37.125
1123297,1,45,5.000,7,-122.122,37.126
1123297,1,45,5.000,7,-122.103,37.115
1123297,1,45,5.000,8,-122.090,37.090
1123297,1,45,5.000,9,-122.074,37.075
1123297,1,45,5.000,12,-122.074,37.057
1123297,1,45,5.000,13,-122.089,37.091
1123297,1,45,5.000,14,-122.121,37.124
1123297,1,45,5.000,14,-122.103,37.115
1123297,1,45,5.000,17,-122.079,37.063
1123297,1,45,5.000,17,-122.103,37.115
1123297,1,45,5.000,19,-122.087,37.089
1123297,1,45,5.000,20,-122.103,37.115
1123297,2,46,6.000,3,-122.103,37.116
1123297,2,46,5.000,6,-122.140,37.136
1123297,2,46,5.000,7,-121.927,37.386
1123297,2,46,5.000,9,-121.987,37.516
1123297,2,46,5.000,9,-121.926,37.386
1123297,2,46,5.000,21,-122.103,37.116
1123297,3,14,6.000,3,-122.103,37.115
1123297,3,14,1.000,7,-122.080,37.063
1123297,3,14,5.000,17,-122.103,37.116
1123297,4,11,6.000,3,-122.103,37.115
1123297,4,11,1.000,7,-122.082,37.065
1123297,4,11,1.000,14,-122.103,37.115
1123313,1,64,6.000,3,-121.984,37.138
1123313,1,64,5.000,17,-121.908,36.980
1123313,1,64,5.000,17,-121.904,36.970
1123313,1,64,5.000,18,-121.780,36.823
1123313,1,64,5.000,21,-121.984,37.138
1123313,2,68,6.000,3,-121.984,37.138
1123313,2,68,5.000,17,-121.908,36.980
1123313,2,68,5.000,17,-121.904,36.970
1123313,2,68,5.000,18,-121.779,36.824
1123313,2,68,5.000,21,-121.984,37.139
1125544,1,65,6.000,3,-122.031,36.956
1125544,1,65,5.000,14,-122.028,36.983
1125544,1,65,5.000,15,-122.024,36.974
1125544,1,65,5.000,16,-122.031,36.955
1125544,2,66,6.000,3,-122.030,36.956
1125544,2,66,5.000,14,-122.029,36.983
1125544,2,66,5.000,15,-122.023,36.974
