HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1119993,1,64,6.000,3,-122.034,36.977
1119993,1,64,3.000,8,-122.061,36.989
1119993,1,64,3.000,11,-122.043,36.968
1119993,1,64,3.000,18,-122.044,36.963
1119993,1,64,3.000,21,-122.040,36.970
1119993,2,55,6.000,3,-122.046,36.962
1119993,2,55,1.000,8,-122.053,36.987
1119993,2,55,2.000,15,-122.034,36.976
1119993,2,55,3.000,18,-122.039,36.968
1119993,2,55,3.000,21,-122.041,36.972
1123864,1,66,6.000,3,-121.674,36.666
1123864,1,66,5.000,8,-121.662,36.664
1123864,2,62,6.000,3,-121.674,36.653
1123864,2,62,5.000,12,-121.688,36.663
1123864,2,62,5.000,17,-121.670,36.654
1124301,1,28,6.000,3,-121.404,36.850
1124343,1,74,6.000,3,-121.374,36.832
1127863,1,53,6.000,3,-121.404,36.849
1127863,3,21,6.000,3,-121.399,36.844
1127863,3,21,5.000,15,-121.403,36.845
1127863,3,21,5.000,23,-121.407,36.842
1127863,4,17,6.000,3,-121.409,36.853
1127863,4,17,5.000,15,-121.411,36.846
1127863,4,17,5.000,23,-121.406,36.856
1127863,5,14,6.000,3,-121.403,36.843
1146429,1,60,6.000,3,-121.948,37.078
1146429,1,60,5.000,10,-121.853,37.074
1146429,1,60,5.000,18,-121.892,37.065
1146429,2,58,6.000,3,-121.872,37.071
1146429,2,58,5.000,9,-121.973,37.098
1155303,2,62,6.000,3,-121.993,36.983
1155303,2,62,3.000,9,-121.982,36.980
1155303,2,62,5.000,17,-121.986,36.986
1158395,1,51,6.000,3,-121.995,37.037
1158395,1,51,5.000,6,-121.986,37.034
1158395,1,51,5.000,7,-121.909,36.982
1158395,1,51,5.000,17,-121.992,37.063
1158395,1,51,5.000,21,-121.994,37.057
1158395,2,49,6.000,3,-121.999,37.064
1158395,2,49,5.000,9,-122.034,36.971
1158395,2,49,5.000,11,-122.025,36.966
1158395,2,49,5.000,12,-121.969,37.031
1158395,2,49,5.000,16,-121.968,37.023
1166416,1,63,6.000,3,-121.927,36.619
1166416,1,63,5.000,13,-121.930,36.622
1166416,1,63,5.000,18,-121.927,36.618
1166416,2,55,6.000,3,-121.932,36.621
1166416,2,55,5.000,9,-121.883,36.592
1166416,2,55,5.000,16,-121.920,36.619
1166974,1,59,6.000,3,-122.002,36.974
1166974,1,59,5.000,8,-122.025,36.967
1166974,1,59,5.000,17,-122.009,36.966
1166974,2,66,6.000,3,-122.001,36.973
1166974,2,66,5.000,8,-122.021,36.968
1166974,2,66,5.000,8,-121.997,36.979
1166974,2,66,5.000,13,-121.999,36.982
1166974,2,66,5.000,17,-122.023,36.970
1166974,2,66,5.000,17,-122.005,36.981
1167174,1,37,6.000,3,-121.905,36.976
1167174,1,37,5.000,9,-121.971,37.314
1167174,1,37,5.000,18,-121.908,36.988
1167174,2,35,6.000,3,-121.909,36.990
1167174,2,35,5.000,14,-121.924,36.988
1167174,3,1,6.000,3,-121.921,36.988
1167174,3,1,5.000,14,-121.956,36.988
1172836,1,43,6.000,3,-121.965,36.964
1172836,1,43,5.000,12,-121.978,36.963
1172836,1,43,5.000,24,-121.965,36.967
1172836,2,42,6.000,3,-121.967,36.961
1172836,2,42,5.000,13,-121.973,36.959
1172836,2,42,5.000,15,-121.843,36.989
1172836,2,42,5.000,23,-121.953,36.970
1172922,1,61,6.000,3,-122.023,37.121
1172922,1,61,5.000,11,-122.050,37.066
1172922,1,61,5.000,16,-122.037,37.128
1172922,2,63,6.000,3,-122.070,37.081
1172922,2,63,5.000,8,-121.954,37.406
1172922,2,63,5.000,20,-122.054,37.091
1173086,1,62,6.000,3,-122.065,36.958
1173086,1,62,5.000,7,-122.005,37.092
1173086,1,62,5.000,12,-122.019,37.060
1173086,1,62,5.000,16,-122.064,36.952
1173086,2,66,6.000,3,-122.066,36.962
1173086,2,66,5.000,7,-122.073,36.952
1173086,2,66,5.000,10,-122.068,36.955
1174685,1,36,6.000,3,-122.098,37.026
1174685,1,36,5.000,17,-122.072,37.023
1174685,2,34,6.000,3,-122.058,37.011
1174685,2,34,5.000,9,-121.911,36.598
1174685,2,34,5.000,14,-121.908,36.591
1174685,2,34,5.000,19,-122.053,37.013
1263576,1,55,6.000,3,-121.909,36.578
1263576,1,55,5.000,15,-121.898,36.589
1263576,2,50,6.000,3,-121.911,36.579
1264022,1,65,6.000,3,-121.922,36.613
1264022,1,65,5.000,12,-121.922,36.609
1264022,2,65,6.000,3,-121.919,36.612
1264022,2,65,5.000,8,-121.793,36.571
1264022,2,65,5.000,12,-121.860,36.563
1264022,2,65,5.000,19,-121.922,36.610
1314738,1,66,6.000,3,-121.952,36.986
1314738,1,66,5.000,11,-121.917,36.988
1314738,1,66,3.000,16,-121.912,36.987
1314738,1,66,3.000,16,-121.951,36.985
1314961,1,43,6.000,3,-122.165,37.208
1314961,1,43,5.000,18,-121.998,37.113
1314961,2,48,6.000,3,-122.096,37.201
1314961,2,48,5.000,18,-122.005,37.133
1315816,1,60,6.000,3,-121.998,36.979
1315816,1,60,1.000,7,-121.932,37.350
1315816,1,60,3.000,8,-121.938,37.346
1315816,1,60,2.000,13,-121.925,37.348
1315816,1,60,2.000,17,-122.007,36.971
1315816,1,60,2.000,18,-122.007,36.973
1315816,1,60,3.000,20,-122.001,36.963
1315816,2,58,6.000,3,-122.001,36.965
1315816,2,58,2.000,8,-122.011,36.968
1315816,2,58,2.000,12,-122.007,36.971
1315816,2,58,2.000,13,-122.014,36.971
1315816,2,58,2.000,18,-122.007,36.978
1315816,2,58,3.000,20,-122.002,36.975
1315890,1,50,6.000,3,-121.963,36.980
1315890,1,50,5.000,8,-122.002,37.004
1315890,1,50,5.000,12,-122.007,36.991
1315890,1,50,5.000,15,-121.983,36.977
1315890,1,50,5.000,20,-121.957,36.977
1315890,2,39,6.000,3,-121.965,36.978
1315890,2,39,5.000,7,-121.993,36.983
1315890,2,39,5.000,8,-121.985,36.974
1315890,2,39,5.000,8,-121.994,36.981
1315890,2,39,5.000,12,-121.997,36.970
1315890,2,39,5.000,12,-121.990,36.983
1315890,2,39,5.000,13,-121.969,36.976
1315890,2,39,5.000,15,-121.994,36.980
1315890,2,39,5.000,17,-121.962,36.973
1315890,2,39,5.000,20,-121.961,36.979
1315890,3,8,6.000,3,-121.970,36.976
1315890,3,8,5.000,7,-121.988,36.980
1315890,3,8,5.000,13,-121.964,36.981
1315890,3,8,5.000,15,-121.985,36.987
1315890,3,8,5.000,18,-121.955,36.971
1315890,3,8,5.000,20,-121.972,36.969
1315890,4,5,6.000,3,-121.973,36.971
1315890,4,5,5.000,7,-121.983,36.986
1315890,4,5,5.000,8,-121.988,36.973
1315890,4,5,5.000,12,-121.985,36.978
1315890,4,5,5.000,13,-121.964,36.980
1315890,4,5,5.000,15,-121.993,36.981
1315890,4,5,5.000,17,-121.973,36.973
1315890,4,5,5.000,20,-121.962,36.979
1358016,1,54,6.000,3,-121.772,36.719
1358016,1,54,5.000,8,-121.794,36.692
1358016,1,54,5.000,18,-121.776,36.732
1363708,1,72,6.000,3,-121.729,36.947
1363708,2,73,6.000,3,-121.741,36.946
1363708,3,36,6.000,3,-121.758,36.965
1363708,3,36,5.000,23,-121.750,36.942
1363708,4,10,6.000,3,-121.757,36.952
1363708,5,10,6.000,3,-121.749,36.940
1363708,6,8,6.000,3,-121.754,36.942
1382979,1,70,6.000,3,-121.992,36.987
1382979,1,70,5.000,13,-122.014,36.985
1382979,2,73,6.000,3,-122.008,36.983
1382979,2,73,5.000,16,-122.013,36.989
1392280,1,54,6.000,3,-121.976,36.963
1392280,2,43,6.000,3,-121.977,36.956
1392280,3,11,6.000,3,-121.974,36.956
1401394,1,49,6.000,3,-122.207,37.068
1401394,1,49,5.000,8,-122.036,36.971
1401394,1,49,5.000,9,-122.047,36.975
1401394,1,49,5.000,17,-122.278,37.175
1401394,2,58,6.000,3,-122.233,37.141
1401394,2,58,5.000,14,-122.051,36.993
1401394,2,58,5.000,16,-122.289,37.176
1401394,3,15,6.000,3,-122.296,37.186
1401394,3,15,5.000,8,-122.022,36.969
1401394,3,15,5.000,17,-122.294,37.146
1401426,1,67,6.000,3,-121.925,36.615
1401426,1,67,5.000,13,-121.923,36.610
1406850,1,61,6.000,3,-121.621,36.706
1406850,1,61,5.000,17,-121.616,36.724
1406850,1,61,3.000,19,-121.626,36.707
1406850,2,61,6.000,3,-121.624,36.708
1406850,2,61,5.000,7,-121.654,36.674
1406850,2,61,5.000,18,-121.618,36.717
1407249,1,63,6.000,3,-121.787,37.026
1407249,1,63,5.000,24,-121.753,36.991
1407249,2,66,6.000,3,-121.827,36.969
1407249,2,66,5.000,11,-121.814,37.031
1407249,2,66,5.000,24,-121.754,37.005
1410494,1,65,6.000,3,-122.141,37.194
1410494,2,64,6.000,3,-122.127,37.246
1413484,1,69,6.000,3,-121.807,36.557
1413484,1,69,5.000,14,-121.885,36.600
1413484,1,69,5.000,16,-121.911,36.571
1413484,2,70,6.000,3,-121.795,36.577
1413484,2,70,5.000,15,-121.853,36.569
1419013,1,34,6.000,3,-121.883,36.580
1419013,1,34,3.000,7,-121.881,36.600
1419013,1,34,5.000,10,-121.876,36.583
1419013,1,34,5.000,23,-121.880,36.584
1419013,2,32,6.000,3,-121.881,36.580
1419013,2,32,5.000,10,-121.874,36.580
1419013,3,5,6.000,3,-121.881,36.580
1419013,3,5,5.000,10,-121.880,36.582
1419013,4,2,6.000,3,-121.885,36.579
1419013,4,2,5.000,10,-121.878,36.584
1425060,1,51,6.000,3,-121.459,36.849
1425060,1,51,5.000,19,-121.621,36.873
1425060,2,54,6.000,3,-121.531,36.856
1425060,2,54,5.000,6,-121.800,36.904
1425060,2,54,5.000,16,-121.461,36.806
1425060,2,54,5.000,19,-121.563,36.833
1426979,1,74,6.000,3,-121.843,36.976
1426979,1,74,3.000,11,-121.789,36.973
1428480,1,41,6.000,3,-121.962,37.044
1428480,1,41,5.000,8,-121.940,37.052
1428480,1,41,5.000,13,-121.976,37.055
1428480,1,41,5.000,15,-121.945,37.036
1428480,1,41,5.000,18,-121.981,37.061
1428480,1,41,5.000,21,-121.979,37.075
1428480,2,41,6.000,3,-121.969,36.996
1428480,2,41,5.000,16,-121.945,37.038
1428480,2,41,5.000,18,-121.973,37.063
1428480,2,41,5.000,21,-121.977,37.078
1428480,3,7,6.000,3,-121.976,37.058
1428480,3,7,5.000,8,-121.913,37.014
1428480,3,7,5.000,15,-121.958,37.009
1428480,3,7,5.000,18,-121.963,37.078
1428480,3,7,5.000,21,-121.965,37.035
1428480,4,4,6.000,3,-121.956,37.016
1428480,4,4,5.000,8,-121.951,37.063
1428480,4,4,5.000,9,-121.957,37.010
1428480,4,4,5.000,13,-121.943,37.046
1428480,4,4,5.000,15,-121.963,36.993
1428480,4,4,5.000,18,-121.961,37.035
1428480,4,4,5.000,21,-121.961,37.069
1430320,1,61,6.000,3,-121.901,36.612
1430320,1,61,5.000,20,-121.919,36.608
1430320,2,62,6.000,3,-121.918,36.609
1430320,2,62,5.000,8,-121.632,36.664
1430320,2,62,5.000,13,-121.638,36.653
1430320,2,62,5.000,18,-121.906,36.610
1430645,1,66,6.000,3,-121.369,36.823
1430645,1,66,5.000,11,-121.378,36.830
1430645,2,71,6.000,3,-121.370,36.832
1430645,3,17,6.000,3,-121.369,36.822
1430645,3,17,3.000,9,-121.403,36.851
1430645,3,17,3.000,13,-121.385,36.836
1436754,1,61,6.000,3,-121.640,36.648
1436754,1,61,5.000,12,-121.841,36.601
1436754,1,61,5.000,18,-121.647,36.648
1437550,1,45,6.000,3,-122.114,37.171
1437550,1,45,5.000,7,-122.104,37.549
1437550,1,45,5.000,17,-122.128,37.096
1437550,1,45,5.000,18,-122.130,37.192
1437550,2,44,6.000,3,-122.006,37.150
1437550,2,44,5.000,8,-122.121,37.106
1437550,2,44,5.000,8,-122.148,37.145
1437550,2,44,5.000,14,-122.135,37.139
1437550,2,44,5.000,16,-122.167,37.142
1437550,2,44,5.000,19,-122.082,37.212
1437550,3,7,6.000,3,-122.055,37.131
1437550,3,7,5.000,8,-122.116,37.116
1437550,3,7,5.000,19,-122.058,37.179
1441449,1,62,6.000,3,-121.686,36.612
1441449,1,62,5.000,8,-121.663,36.669
1441449,1,62,5.000,11,-121.641,36.589
1441449,1,62,3.000,17,-121.672,36.610
1441449,1,62,3.000,18,-121.662,36.574
1441449,2,72,6.000,3,-121.684,36.615
1441449,2,72,3.000,17,-121.708,36.571
1441449,2,72,3.000,18,-121.668,36.597
1442989,1,56,6.000,3,-121.650,36.660
1442989,1,56,3.000,13,-121.659,36.657
1442989,2,56,6.000,3,-121.657,36.659
1442989,2,56,3.000,9,-121.677,36.655
1442989,2,56,3.000,13,-121.618,36.648
1446749,1,60,6.000,3,-121.673,36.815
1446749,1,60,5.000,7,-121.621,36.702
1446749,1,60,5.000,18,-121.677,36.824
1446749,1,60,5.000,20,-121.700,36.805
1446749,3,33,6.000,3,-121.661,36.809
1446749,3,33,5.000,8,-121.905,36.607
1446749,3,33,5.000,18,-121.662,36.815
1449683,1,70,6.000,3,-121.394,36.816
1449683,1,70,5.000,11,-121.415,36.840
1449683,1,70,5.000,14,-121.443,36.838
1449683,1,70,5.000,18,-121.421,36.831
1449683,2,46,6.000,3,-121.396,36.844
1449683,2,46,5.000,10,-121.625,37.034
1449683,2,46,5.000,17,-121.411,36.832
1449683,3,1,6.000,3,-121.436,36.835
1449683,3,1,5.000,17,-121.431,36.850
1451182,1,47,6.000,3,-121.879,36.971
1451182,1,47,5.000,16,-121.875,36.969
1451182,1,47,5.000,19,-121.873,36.961
1451182,2,53,6.000,3,-121.871,36.962
1451182,2,53,5.000,8,-122.046,36.968
1451182,2,53,5.000,10,-121.866,36.953
1451182,2,53,5.000,18,-121.869,36.955
1451182,2,53,5.000,19,-121.876,36.961
1455477,1,60,6.000,3,-121.786,36.704
1455477,2,55,6.000,3,-121.772,36.710
1455477,2,55,5.000,20,-121.767,36.719
1455670,1,72,6.000,3,-122.028,36.973
1455670,1,72,3.000,11,-122.027,36.965
1455670,1,72,5.000,17,-122.030,36.968
1455670,1,72,5.000,20,-122.026,36.962
1458776,1,43,6.000,3,-121.993,37.073
1458776,1,43,5.000,7,-122.012,37.070
1458776,1,43,5.000,15,-121.989,37.093
1458776,2,41,6.000,3,-122.039,37.070
1458776,2,41,5.000,15,-122.045,37.058
1458776,3,15,6.000,3,-122.040,37.069
1458776,3,15,5.000,7,-121.987,37.077
1458776,3,15,5.000,15,-122.016,37.089
1458776,4,12,6.000,3,-122.040,37.077
1458776,4,12,5.000,7,-122.004,37.084
1458776,4,12,5.000,15,-122.015,37.076
1458944,1,56,6.000,3,-122.040,36.970
1458944,1,56,5.000,19,-122.039,36.968
1458944,2,55,6.000,3,-122.045,36.966
1458944,2,55,5.000,13,-122.044,36.966
1458944,3,14,6.000,3,-122.043,36.966
1458944,3,14,2.000,7,-122.074,36.958
1458944,3,14,2.000,15,-122.040,36.972
1459498,1,22,6.000,3,-121.672,36.612
1459498,1,22,5.000,7,-121.609,36.658
1459498,1,22,5.000,18,-121.673,36.621
1459498,2,54,6.000,3,-121.679,36.568
1459498,2,54,5.000,7,-121.939,36.603
1459498,2,54,5.000,18,-121.650,36.607
1459498,3,17,6.000,3,-121.678,36.553
1459498,3,17,5.000,7,-121.854,36.566
1459498,3,17,5.000,18,-121.650,36.552
1460292,3,25,6.000,3,-121.383,36.840
1460292,3,25,5.000,20,-121.374,36.831
1463367,1,35,6.000,3,-121.816,36.674
1463367,1,35,5.000,7,-121.789,36.609
1463367,2,35,6.000,3,-121.716,36.599
1463367,2,35,3.000,8,-121.722,36.627
1463367,2,35,5.000,15,-121.809,36.679
1463367,2,35,5.000,17,-121.725,36.591
1463367,2,35,5.000,18,-121.718,36.619
1463367,3,17,6.000,3,-121.821,36.601
1463367,3,17,5.000,7,-121.751,36.622
1463367,3,17,5.000,17,-121.813,36.674
1463367,3,17,5.000,18,-121.719,36.583
1463367,4,14,6.000,3,-121.773,36.651
1463367,4,14,5.000,7,-121.766,36.595
1463367,4,14,5.000,17,-121.726,36.651
1463367,5,10,6.000,3,-121.715,36.614
1463367,5,10,3.000,7,-121.741,36.594
1463367,5,10,3.000,12,-121.775,36.592
1469693,1,58,6.000,3,-121.377,36.839
1469693,1,58,3.000,8,-121.371,36.845
