HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1119096,1,79,6.000,3,-117.698,35.603
1119096,1,79,5.000,15,-119.015,35.409
1119096,1,79,5.000,16,-117.695,35.600
1138101,1,54,6.000,3,-119.011,35.393
1138101,1,54,3.000,9,-119.024,35.398
1138101,1,54,3.000,18,-119.011,35.396
1138101,2,61,6.000,3,-119.007,35.401
1152912,1,65,6.000,3,-119.458,35.150
1152912,2,64,6.000,3,-119.472,35.140
1158805,1,52,6.000,3,-119.013,35.375
1158805,1,52,5.000,13,-119.011,35.372
1158805,1,52,5.000,16,-119.024,35.390
1158805,1,52,5.000,20,-119.021,35.380
1161980,1,72,6.000,3,-119.039,35.336
1162515,1,75,6.000,3,-119.016,35.337
1166632,1,73,6.000,3,-118.319,35.430
1166632,1,73,5.000,10,-118.263,35.148
1166632,1,73,5.000,14,-119.061,35.346
1166632,1,73,5.000,23,-118.343,35.229
1169934,1,33,6.000,3,-118.835,35.206
1169934,1,33,5.000,6,-119.018,35.390
1169934,1,33,5.000,16,-118.840,35.204
1169934,1,33,5.000,20,-118.851,35.197
1169934,2,32,6.000,3,-118.838,35.209
1169934,2,32,5.000,7,-118.861,35.052
1169934,2,32,5.000,8,-118.835,35.196
1169934,2,32,5.000,14,-118.877,35.186
1169934,2,32,5.000,14,-118.839,35.206
1169934,2,32,5.000,20,-118.845,35.198
1169934,3,10,6.000,3,-118.847,35.207
1169934,3,10,5.000,7,-118.805,35.308
1169934,3,10,5.000,14,-118.853,35.198
1169934,3,10,5.000,20,-118.843,35.195
1169934,4,7,6.000,3,-118.858,35.208
1169934,4,7,5.000,7,-118.825,35.319
1169934,4,7,5.000,14,-118.838,35.200
1169934,4,7,5.000,20,-118.842,35.206
1169934,5,1,6.000,3,-118.844,35.199
1169934,5,1,5.000,7,-119.001,35.188
1169934,5,1,5.000,8,-118.856,35.195
1169934,5,1,5.000,14,-118.835,35.240
1169934,5,1,5.000,14,-118.833,35.203
1169934,5,1,5.000,20,-118.850,35.201
1173797,1,76,6.000,3,-119.064,35.363
1173797,2,47,6.000,3,-119.063,35.355
1174351,1,54,6.000,3,-119.041,35.326
1174351,2,59,6.000,3,-119.046,35.331
1202796,1,52,6.000,3,-119.479,35.151
1202796,2,64,6.000,3,-119.445,35.145
1205089,1,64,6.000,3,-119.016,35.418
1205089,1,64,5.000,15,-119.033,35.418
1336721,1,47,6.000,3,-119.215,35.678
1336721,2,77,6.000,3,-119.211,35.682
1341296,1,75,6.000,3,-119.035,35.300
1341296,1,75,5.000,12,-119.037,35.306
1341296,2,46,6.000,3,-119.048,35.302
1341296,2,46,5.000,7,-119.036,35.298
1341296,2,46,5.000,8,-119.038,35.306
1341296,2,46,5.000,8,-119.094,35.278
1341296,2,46,5.000,9,-119.010,35.375
1341296,2,46,5.000,13,-119.052,35.299
1341296,2,46,5.000,14,-119.043,35.299
1341296,2,46,5.000,16,-119.049,35.298
1341296,2,46,5.000,20,-119.050,35.304
1341296,3,26,6.000,3,-119.042,35.304
1341296,4,17,6.000,3,-119.043,35.297
1341296,4,17,5.000,8,-119.111,35.293
1341296,4,17,3.000,20,-119.035,35.305
1341296,5,6,6.000,3,-119.044,35.303
1341296,5,6,5.000,7,-119.054,35.308
1341296,5,6,5.000,14,-119.046,35.298
1341296,5,6,5.000,16,-119.041,35.303
1341296,5,6,5.000,20,-119.044,35.310
1342246,1,40,6.000,3,-119.248,35.783
1342246,1,40,3.000,16,-119.249,35.787
1342246,2,35,6.000,3,-119.250,35.785
1342246,2,35,5.000,17,-119.246,35.791
1342246,3,20,6.000,3,-119.241,35.789
1342246,4,62,6.000,3,-119.242,35.787
1342379,1,65,6.000,3,-118.163,35.083
1342379,1,65,5.000,23,-119.533,35.474
1342379,1,65,5.000,2,-118.188,35.055
1342748,1,52,6.000,3,-119.010,35.372
1342748,1,52,5.000,10,-120.027,35.557
1342748,1,52,5.000,10,-119.021,35.377
1342748,1,52,5.000,17,-119.025,35.389
1343847,1,70,6.000,3,-119.010,35.355
1343847,1,70,5.000,14,-119.009,35.365
1343847,2,82,6.000,3,-119.007,35.366
1343847,2,82,5.000,14,-119.011,35.359
1343847,3,43,6.000,3,-119.010,35.364
1343847,3,43,5.000,10,-119.018,35.357
1343847,4,9,6.000,3,-119.017,35.364
1343847,4,9,5.000,14,-119.016,35.357
1343847,5,7,6.000,3,-119.013,35.362
1343847,5,7,5.000,14,-119.012,35.358
1345598,1,55,6.000,3,-119.026,35.359
