HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
1119917,1,51,6.000,3,-119.109,35.330
1119917,1,51,5.000,17,-119.109,35.330
1119917,2,75,6.000,3,-119.109,35.330
1119917,2,75,5.000,15,-119.039,35.319
1119917,2,75,5.000,15,-119.061,35.354
1119917,2,75,5.000,16,-119.077,35.333
1119917,2,75,5.000,16,-119.109,35.330
1119917,2,75,5.000,17,-119.076,35.333
1119917,2,75,5.000,17,-119.039,35.320
1119917,2,75,5.000,17,-119.109,35.330
1141866,1,61,6.000,3,-118.959,35.383
1141866,1,61,5.000,8,-119.015,35.373
1141866,1,61,5.000,16,-119.068,35.364
1141866,1,61,5.000,18,-118.975,35.394
1141866,1,61,5.000,18,-118.959,35.383
1141866,2,57,6.000,3,-118.959,35.383
1141866,2,57,5.000,8,-118.967,35.408
1141866,2,57,5.000,16,-119.041,35.366
1141866,2,57,5.000,17,-119.046,35.367
1141866,2,57,5.000,18,-118.958,35.383
1141866,2,57,5.000,18,-118.963,35.380
1141866,2,57,5.000,19,-118.958,35.383
1141866,3,92,6.000,3,-118.958,35.383
1203132,1,37,6.000,3,-119.035,35.383
1203132,1,37,5.000,11,-119.018,35.376
1203132,1,37,5.000,12,-119.035,35.384
1203132,1,37,3.000,18,-119.035,35.381
1203132,1,37,3.000,19,-119.034,35.384
1203132,1,37,5.000,20,-119.112,35.353
1203132,1,37,5.000,23,-119.034,35.384
1203132,2,33,6.000,3,-119.035,35.383
1203132,2,33,5.000,9,-119.015,35.381
1203132,2,33,5.000,11,-119.058,35.361
1203132,2,33,5.000,13,-119.118,35.334
1203132,2,33,5.000,16,-119.016,35.381
1203132,2,33,5.000,18,-119.035,35.384
1203132,2,33,5.000,20,-119.112,35.352
1203132,2,33,5.000,23,-119.035,35.384
1203981,1,48,6.000,3,-118.900,35.361
1203981,1,48,5.000,9,-118.955,35.396
1203981,1,48,5.000,10,-118.963,35.393
1203981,1,48,5.000,11,-118.899,35.362
1203981,1,48,5.000,13,-119.034,35.339
